time,open,high,low,close,Volume
1770150600,75615.2,76546.7,75586.1,76200,9059999
1770150900,76199.9,76601,76094.5,76397.1,6163464
1770151200,76397.9,76460,76226.1,76356,3020769
1770151500,76358,76687.7,76164.1,76292.3,5564302
1770151800,76292.4,76546.1,76285,76413.2,3373205
1770152100,76414.6,76543.7,76307.6,76432.1,1959597
1770152400,76422.6,76888,76413.9,76887.9,4765474
1770152700,76888,76919.2,76701.2,76897.8,3602394
1770153000,76897.8,76897.8,76655.1,76740,2827737
1770153300,76739.9,76775.4,76367,76408.9,3209210
1770153600,76409,76532.1,76317.5,76522.3,2653378
1770153900,76522.3,76616.9,76397.5,76461.2,2093909
1770154200,76461.1,76615.2,76388.8,76525.9,1918986
1770154500,76525.8,76545.9,76168.6,76186.1,2592843
1770154800,76186.1,76351,76186.1,76329.6,2157955
1770155100,76325.5,76440.8,76198.9,76262.1,2987061
1770155400,76229.5,76289.2,76119,76163,1668791
1770155700,76149.9,76306.7,76078.8,76200,2046688
1770156000,76199.9,76269.6,76145.3,76166.1,2268642
1770156300,76166.2,76195.2,75735.4,75799.9,6064978
1770156600,75800,75960,75740.6,75815.7,5663953
1770156900,75808.2,75822,75483.2,75782.5,7574529
1770157200,75783.8,75976.3,75707.7,75712.1,5279396
1770157500,75716,76044.9,75716,75993.1,5221163
1770157800,75994.3,76049.9,75843.5,75899.8,3907665
1770158100,75899.7,76040.4,75868.8,75910.3,4675461
1770158400,75909.7,76008.4,75765.1,75772.4,4901834
1770158700,75772,75774,75394.3,75423.1,7271266
1770159000,75423.1,75750,75377.4,75734.5,5290620
1770159300,75734.4,75734.5,75550.9,75672.4,3773602
1770159600,75672.3,75727.6,75431.7,75463.9,3607535
1770159900,75464,75585,75393.3,75585,2734043
1770160200,75581.6,75735.4,75574.1,75735.4,2237605
1770160500,75736.2,75834.4,75631.5,75725.9,3028360
1770160800,75726,75800.1,75600.6,75800,1893626
1770161100,75802.8,75918,75706.4,75715.6,2168330
1770161400,75715.5,75860.6,75641.8,75850.6,2210816
1770161700,75850.7,75962.4,75787.9,75930.6,1844718
1770162000,75930.5,75955.5,75789.9,75822.9,1217762
1770162300,75830.3,75830.4,75514.3,75606.1,3296935
1770162600,75608.1,75779,75606.1,75688.9,1742357
1770162900,75689,75740.8,75645.3,75731.8,1428074
1770163200,75732.2,75734.3,75546.8,75621.1,2269639
1770163500,75617.8,75695.5,75563.3,75585.3,1532049
1770163800,75585.2,75604.1,75420,75428.6,2476880
1770164100,75428.5,75760,75428.5,75752.9,3009307
1770164400,75753,75885,75736.1,75872.5,1866235
1770164700,75872.4,76016.9,75861.4,75982.8,2003933
1770165000,75982.9,76084,75908,76071.2,1775992
1770165300,76074.2,76218,76074.2,76218,1778430
1770165600,76216.9,76229.1,76011.3,76012.7,1794560
1770165900,76024.1,76196.7,76006.7,76196.6,1047762
1770166200,76196.7,76218.9,75920.2,75924.1,1524833
1770166500,75924,75969.5,75848.3,75871.1,1437137
1770166800,75871,76399.8,75871,76376.1,3085385
1770167100,76378.7,76410.9,76180.9,76322.2,1712995
1770167400,76324.2,76520.9,76311.6,76490.8,1969010
1770167700,76490.9,76553.5,76400,76444.6,1855892
1770168000,76444.6,76468.6,76333.5,76340.1,1328514
1770168300,76340,76442.8,76307.1,76423.4,1267538
1770168600,76423.3,76683.2,76392.6,76673,2132539
1770168900,76676.1,76746.6,76587.4,76617.5,2123639
1770169200,76607.1,76750.8,76601,76660.4,1679913
1770169500,76660.5,76661.4,76370.6,76420,2009631
1770169800,76420,76478.3,76263.1,76463.6,1876312
1770170100,76463.6,76463.6,76329.9,76392,1033584
1770170400,76392.1,76408.9,76323.3,76347,1293839
1770170700,76353.2,76568,76335,76493.4,1520268
1770171000,76493.3,76521.9,76300,76341.6,1376737
1770171300,76360,76565.8,76352.1,76439.2,2209941
1770171600,76439.3,76474,76305.8,76408.4,1683540
1770171900,76408.3,76420.3,76133,76151.3,2268796
1770172200,76151.4,76151.4,75955.3,76008.3,3003822
1770172500,76008.2,76049,75950,76028.8,1463504
1770172800,76023.5,76023.5,75674,75959.1,2984391
1770173100,75956.1,76047,75778.4,75792.7,2549446
1770173400,75792.6,75878.4,75729.5,75878.4,2210527
1770173700,75877.7,75999,75850.6,75929.7,1594721
1770174000,75929.7,76073,75870.5,76057.3,1800479
1770174300,76057.4,76325.4,76057.4,76317,2180624
1770174600,76316.9,76618,76305.9,76606.4,3699892
1770174900,76591.7,76680,76409.8,76454.2,2109186
1770175200,76454.1,76480,76387.4,76404.4,1426568
1770175500,76404.5,76448,76344.1,76357.2,1230826
1770175800,76357,76530.4,76345.1,76468.8,1855098
1770176100,76468.7,76853,76466.4,76800.1,2907790
1770176400,76800,76944.8,76636.7,76647.4,3399541
1770176700,76646.8,76722,76631.5,76665.8,1072779
1770177000,76665.7,76737.3,76613.1,76675.1,1349112
1770177300,76675,76695.4,76655.5,76660.8,607705
1770177600,76660.7,76673.6,76570,76586,1269056
1770177900,76586.1,76797.9,76586,76717.2,1390544
1770178200,76717.3,76762,76610.2,76699.9,1034864
1770178500,76699,76700.1,76573.8,76602.9,1226154
1770178800,76602.8,76643.1,76537,76550.4,1157149
1770179100,76546,76583,76488.8,76558.7,936831
1770179400,76557.8,76729.3,76552.2,76650.1,1591825
1770179700,76650,76693.6,76586.5,76625,587212
