time,open,high,low,close,Volume
1694948400,26582.8,26614.3,26550.4,26553.9,5956.895
1694952000,26553.9,26573.2,26541.3,26564.2,2158.62
1694955600,26564.1,26564.2,26510.3,26529.4,3719.039
1694959200,26529.5,26577.6,26507.9,26526,3238.356
1694962800,26526,26598.7,26521.2,26537,6067.407
1694966400,26536.9,26539,26478,26493.3,7242.814
1694970000,26493.4,26524.7,26465.5,26465.6,5896.878
1694973600,26465.5,26505.2,26454.4,26485.7,3468.452
1694977200,26485.7,26505.5,26474,26491.3,2299.715
1694980800,26491.2,26492.2,26410,26420.4,7748.479
1694984400,26420.4,26486.6,26377.4,26476.2,7604.06
1694988000,26476.2,26483.7,26423,26482.7,3235.891
1694991600,26482.7,26526,26435.5,26514.2,5870.051
1694995200,26514.2,26544.6,26358.6,26450,15564.513
1694998800,26450,26476.7,26428.9,26449.7,4798.997
1695002400,26449.6,26740.7,26443.2,26648.5,30631.909
1695006000,26648.5,26678.6,26566.8,26646.2,8015.812
1695009600,26646.2,26668.6,26550.1,26613.5,6935.953
1695013200,26613.5,26669.9,26593,26635.1,5213.344
1695016800,26635,26690.2,26610,26611.2,6855.661
1695020400,26611.2,26796,26611.1,26701.7,15884.816
1695024000,26701.8,26722.3,26666.4,26710.3,6122.411
1695027600,26710.2,26940.5,26710.2,26858.6,31768.563
1695031200,26858.5,27189,26858.5,27116.7,50297.325
1695034800,27116.8,27235,27083.1,27184.7,29363.071
1695038400,27184.6,27397,27130.1,27354.7,42137.549
1695042000,27354.6,27396,27179.1,27240.3,26756.502
1695045600,27240.3,27281.7,27115,27246.8,17559.7
1695049200,27246.7,27349.7,27237,27258.8,13491.12
1695052800,27258.8,27296.8,27177.1,27230,13573.01
1695056400,27230.1,27257,26633.6,26747.8,72691.666
1695060000,26747.8,26828.4,26611.2,26697.3,24303.523
1695063600,26697.3,26936,26669.8,26803.2,21372.737
1695067200,26803.2,26830,26724.8,26757.5,9545.82
1695070800,26757.5,26835.9,26717.8,26825,5182.278
1695074400,26825,26869.2,26770.3,26859,6017.447
1695078000,26859.1,26859.1,26713.3,26749.9,8455.305
1695081600,26749.9,26773.9,26653.2,26666.7,11430.247
1695085200,26666.7,26725.2,26653.5,26687.2,5164.598
1695088800,26687.2,26812.5,26670.2,26809.1,6304.366
1695092400,26809,26828.5,26773.5,26805.1,5791.175
1695096000,26805.1,26851,26792.1,26848.1,4514.554
1695099600,26848.1,26850,26781.1,26782.9,4579.033
