timestamp,open,high,low,close,volume,amount
2020-08-11 00:00:00,2.85,3.47,2.8433,3.0497,151914.09,449342.160367
2020-08-11 12:00:00,3.0497,3.5208,2.8625,3.2985,1400470.69,4489806.77774
2020-08-12 00:00:00,3.2985,3.9289,3.08,3.6842,1209918.28,4206908.62436
2020-08-12 12:00:00,3.6733,3.9,3.6,3.7558,527124.67,1969245.100278
2020-08-13 00:00:00,3.75,4.1387,3.5003,3.87,1069324.61,4091249.26684
2020-08-13 12:00:00,3.87,4.0555,3.5385,3.73,616434.63,2355318.71365
2020-08-14 00:00:00,3.7207,3.7676,3.4267,3.7173,785009.66,2820118.91873
2020-08-14 12:00:00,3.7036,3.7133,3.321,3.4099,689152.13,2385715.177247
2020-08-15 00:00:00,3.4181,3.74,3.163,3.45,782876.01,2695137.461584
2020-08-15 12:00:00,3.4527,3.4852,3.15,3.173,287357.19,962868.160618
2020-08-16 00:00:00,3.173,3.4907,3.12,3.4193,478096.8,1581196.013178
2020-08-16 12:00:00,3.4193,3.4726,3.34,3.3885,190009.73,646519.614632
2020-08-17 00:00:00,3.3885,3.3952,3.2,3.2891,361359.58,1190755.973499
2020-08-17 12:00:00,3.2891,3.2934,3.1,3.11,368054.06,1164573.814131
2020-08-18 00:00:00,3.11,3.25,2.878,3.0672,769476.98,2352243.483686
2020-08-18 12:00:00,3.0501,3.7092,2.8105,3.3407,1943638.96,6533062.649538
2020-08-19 00:00:00,3.334,3.49,2.8,3.01,883814.69,2746897.018964
2020-08-19 12:00:00,3.01,3.1307,2.82,2.8868,549429.07,1633506.46986
2020-08-20 00:00:00,2.8962,3.1898,2.8871,3.1508,457463.61,1391376.667009
2020-08-20 12:00:00,3.151,3.445,3.109,3.2038,820363.71,2686863.664473
2020-08-21 00:00:00,3.2038,3.24,3.0,3.0918,647127.51,2018413.494659
2020-08-21 12:00:00,3.0918,3.1636,2.89,2.9317,484768.39,1461929.180281
2020-08-22 00:00:00,2.9213,2.9386,2.7431,2.8599,594906.21,1673366.412981
2020-08-22 12:00:00,2.8599,3.2,2.8586,3.0126,574511.57,1760630.780755
2020-08-23 00:00:00,3.0224,3.2857,3.0014,3.034,480957.17,1497714.947344
2020-08-23 12:00:00,3.034,3.4,3.0073,3.25,717079.52,2348535.749026
2020-08-24 00:00:00,3.2658,3.62,3.2144,3.4632,747001.04,2571498.645554
2020-08-24 12:00:00,3.4707,3.5727,3.21,3.3405,568195.02,1933340.771664
2020-08-25 00:00:00,3.3406,3.3654,3.0601,3.18,538772.92,1720044.570773
2020-08-25 12:00:00,3.18,3.2854,3.0001,3.25,610414.45,1909846.187181
2020-08-26 00:00:00,3.2576,3.614,3.1809,3.605,1105073.79,3787049.241221
2020-08-26 12:00:00,3.605,3.7999,3.4097,3.5684,1184956.77,4278531.9981
2020-08-27 00:00:00,3.5557,3.8575,3.3,3.4078,1334923.25,4819340.450411
2020-08-27 12:00:00,3.4078,3.8,3.2434,3.4501,1078051.55,3759121.514116
2020-08-28 00:00:00,3.4503,3.95,3.4503,3.9479,1087248.38,4064747.953045
2020-08-28 12:00:00,3.9444,4.3091,3.8128,4.0063,1494688.46,6024622.412311
2020-08-29 00:00:00,4.007,4.1121,3.7748,3.8989,730355.26,2853192.895634
2020-08-29 12:00:00,3.8989,4.1119,3.8663,3.9535,612488.94,2437730.193991
2020-08-30 00:00:00,3.9531,4.5848,3.9,4.5585,1035193.97,4439209.708403
2020-08-30 12:00:00,4.55,4.7117,4.352,4.4309,780488.02,3527855.45991
2020-08-31 00:00:00,4.4127,4.551,4.1,4.2768,582825.29,2495273.055538
2020-08-31 12:00:00,4.2708,4.8865,4.1439,4.7435,914303.83,4169398.691704
2020-09-01 00:00:00,4.7432,4.9475,4.5,4.5225,820009.45,3858803.103748
2020-09-01 12:00:00,4.5108,4.6275,4.3,4.3397,447565.31,2012919.533693
2020-09-02 00:00:00,4.3213,4.3506,3.66,4.0717,1268822.78,5191168.656571
2020-09-02 12:00:00,4.0855,4.195,3.8553,4.17,733235.58,2945763.696058
2020-09-03 00:00:00,4.17,4.459,3.8686,4.1181,1361099.05,5642358.382745
2020-09-03 12:00:00,4.1083,4.1332,3.4772,3.5051,1914513.21,7299231.441733
2020-09-04 00:00:00,3.5062,3.8346,3.4734,3.5727,1180650.99,4289080.729045
2020-09-04 12:00:00,3.5704,3.7,3.1739,3.5301,871546.25,2973215.642111
2020-09-05 00:00:00,3.5301,3.6637,2.0926,2.4784,2363478.47,6578865.329036
2020-09-05 12:00:00,2.4826,2.832,2.2466,2.6052,2062788.91,5293857.15093
2020-09-06 00:00:00,2.6119,2.9522,2.2575,2.9485,1895793.73,4953260.299652
2020-09-06 12:00:00,2.9485,3.18,2.7661,3.0941,1002965.18,2987608.16361
2020-09-07 00:00:00,3.0785,3.1983,2.5,2.53,1161393.52,3270509.265141
2020-09-07 12:00:00,2.5395,2.94,2.38,2.9237,1518689.65,3999344.643553
2020-09-08 00:00:00,2.9237,2.9499,2.4462,2.4782,777656.24,2064863.540038
2020-09-08 12:00:00,2.4635,2.5802,2.4,2.468,848733.46,2098620.634905
2020-09-09 00:00:00,2.468,2.7836,2.3821,2.7006,850995.33,2182969.24816
2020-09-09 12:00:00,2.7056,3.8838,2.6166,3.6001,5840126.66,19964471.341577
2020-09-10 00:00:00,3.6107,3.875,3.304,3.5488,2599749.6,9207484.098825
2020-09-10 12:00:00,3.5393,3.85,3.345,3.4761,1757141.06,6274604.2831
2020-09-11 00:00:00,3.4707,3.5036,3.0316,3.1152,1428153.99,4576768.720837
2020-09-11 12:00:00,3.1101,3.45,3.1069,3.3965,799482.95,2631952.503407
2020-09-12 00:00:00,3.3967,3.409,3.1494,3.322,592507.18,1946058.83419
2020-09-12 12:00:00,3.32,3.47,3.1918,3.3316,569035.29,1899053.191537
2020-09-13 00:00:00,3.3386,3.47,3.145,3.1669,1248924.93,4119842.939228
2020-09-13 12:00:00,3.1633,3.2711,2.9838,3.2603,775854.48,2408532.721695
2020-09-14 00:00:00,3.2656,3.5393,3.0752,3.376,2021264.61,6722540.120198
2020-09-14 12:00:00,3.3759,3.4888,3.24,3.2641,1330385.0,4448415.296921
2020-09-15 00:00:00,3.264,3.3249,3.1251,3.2435,732939.61,2363178.826552
2020-09-15 12:00:00,3.2351,3.3,2.8955,2.9295,965451.48,2969252.008015
2020-09-16 00:00:00,2.9288,2.9293,2.5,2.5883,2537386.84,6757708.68181
2020-09-16 12:00:00,2.5806,2.6657,2.4282,2.5327,2349380.15,5982053.681256
2020-09-17 00:00:00,2.5376,2.6997,2.36,2.5449,2465072.15,6203199.198415
2020-09-17 12:00:00,2.537,2.9389,2.5051,2.8829,2170675.16,5874924.315886
2020-09-18 00:00:00,2.883,3.16,2.726,3.0647,1941566.09,5679813.768647
2020-09-18 12:00:00,3.0705,3.1588,2.8,3.1144,2227880.14,6615179.554597
2020-09-19 00:00:00,3.1084,3.2545,2.9564,3.0454,855861.73,2655908.737242
2020-09-19 12:00:00,3.0461,3.1851,2.9668,3.031,730358.13,2228990.528434
2020-09-20 00:00:00,3.0216,3.0319,2.8625,2.9621,714595.84,2095845.608162
2020-09-20 12:00:00,2.9713,2.9756,2.7,2.8628,742032.74,2087888.112242
2020-09-21 00:00:00,2.8628,3.0397,2.4689,2.6194,2000837.4,5410213.556365
2020-09-21 12:00:00,2.6114,2.8856,2.5,2.7672,1567041.91,4224198.461424
2020-09-22 00:00:00,2.7571,2.9817,2.65,2.8184,1798429.6,5084060.745096
2020-09-22 12:00:00,2.8082,3.0107,2.7886,2.9082,1618356.73,4714253.528345
2020-09-23 00:00:00,2.9184,3.09,2.73,2.9251,1559543.83,4518614.176212
2020-09-23 12:00:00,2.925,3.0,2.7001,2.8548,1202607.13,3461851.321734
2020-09-24 00:00:00,2.855,3.0402,2.7804,3.0101,1335501.27,3953912.076059
2020-09-24 12:00:00,3.012,3.2571,2.8901,3.1433,1648199.77,5134764.196531
2020-09-25 00:00:00,3.1409,3.1807,2.9003,3.03,1401946.4,4233461.034377
2020-09-25 12:00:00,3.03,3.2766,2.9806,3.1937,1045896.82,3283381.075669
2020-09-26 00:00:00,3.185,3.25,3.0718,3.1494,802224.03,2516457.610748
2020-09-26 12:00:00,3.1435,3.1571,3.03,3.1287,554794.69,1715662.274944
2020-09-27 00:00:00,3.1292,3.1848,2.9819,3.0632,495784.78,1527293.303256
