signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,ret_24,ret_72,ret_168,ret_288,atr_24_pct,atr_72_pct,vol_24,vol_72,volume_ratio_24,rsi_14,above_sma_24,above_sma_72,above_sma_168,above_sma_288,atr_24_pct_live_pct,atr_72_pct_live_pct,vol_24_live_pct,vol_72_live_pct,volume_ratio_24_live_pct,rsi_14_live_pct,ret_24_live_pct,ret_72_live_pct,asset,split
271,2023-10-12 23:00:00,2023-10-13,2023-10-13 23:00:00,26744.0,26744.0,26849.8,26814.8328125,0.0026485496746934,1.0,1,0.0039560275201913,0.0025560275201913,-0.004485473394256312,-0.030252045992682608,-0.02388460640037382,-0.007676923590677953,0.004083158839365843,0.004494414115731047,0.0018209307907306863,0.0028101362686725763,0.3866145775830509,51.421744324970305,False,False,False,False,0.27671232876712326,0.4136986301369863,0.23013698630136986,0.23013698630136986,0.20821917808219179,0.5068493150684932,0.3643835616438356,0.07123287671232877,btc_1h,train
272,2023-10-13 23:00:00,2023-10-14,2023-10-14 23:00:00,26849.8,26849.7,26836.3,26905.63515625,0.0020795371380792,0.6,1,-0.0004990744775547,-0.0018990744775547,0.0039560275201913075,-0.019407476662819834,-0.038203486851767554,-0.04044115019262806,0.004482342512793405,0.00469199646428155,0.002955009770808486,0.003145406455877364,0.831000978636181,55.828163188569306,True,False,False,False,0.4301369863013699,0.4931506849315068,0.5780821917808219,0.41643835616438357,0.5643835616438356,0.6301369863013698,0.6684931506849315,0.21095890410958903,btc_1h,train
273,2023-10-14 23:00:00,2023-10-15,2023-10-15 23:00:00,26836.3,26836.4,27139.8,26848.580859375,0.0004576211838069,0.4,-1,-0.0113055402363952,-0.0127055402363952,-0.0005027970413187255,-0.001049712445792772,-0.03960562573810977,-0.023339010685067052,0.00175601703662577,0.003436576577247989,0.0008421473294952466,0.0020380180679596175,0.47430365572324684,43.639053254437805,False,True,False,False,0.0,0.010958904109589041,0.005479452054794521,0.038356164383561646,0.29041095890410956,0.34794520547945207,0.5150684931506849,0.4328767123287671,btc_1h,train
274,2023-10-15 23:00:00,2023-10-16,2023-10-16 23:00:00,27139.8,27139.8,28486.3,26982.850390625,-0.0057830053786321,0.2,-1,-0.0496134827817449,-0.0510134827817449,0.011309308660284678,0.014799581214477886,-0.02728914885381284,-0.009929957682766721,0.0030327538645580805,0.0030678601578166126,0.0016977677519321866,0.002008353317323823,1.8318509605303508,69.78736908917784,True,True,True,False,0.19726027397260273,0.03561643835616438,0.27945205479452057,0.07397260273972603,0.8575342465753425,0.9095890410958904,0.8575342465753425,0.7123287671232876,btc_1h,train
275,2023-10-16 23:00:00,2023-10-17,2023-10-17 23:00:00,28486.3,28486.3,28381.9,28083.988671875,-0.0141229758910423,0.0,-1,0.0036649196280316,0.0022649196280316,0.04961348278174493,0.060950174675416635,0.03292443696674563,0.026170937830964247,0.011740731509532653,0.005428145381386065,0.005873942842674915,0.003620245729413677,0.18099690336538451,77.43829018663445,True,True,True,True,0.989041095890411,0.810958904109589,0.9232876712328767,0.5972602739726027,0.005479452054794521,0.915068493150685,0.989041095890411,0.989041095890411,btc_1h,train
276,2023-10-17 23:00:00,2023-10-18,2023-10-18 23:00:00,28381.9,28382.0,28307.1,28158.41171875,-0.0078743241731526,0.2,-1,0.0026389965471074,0.0012389965471074,-0.0036649196280316154,0.0575936325052262,0.036546973836062646,0.03589625671572061,0.006110848815618405,0.006931598816303505,0.0039009310654376686,0.004229079938437386,0.23966293643473885,48.0,True,True,True,True,0.7890410958904109,1.0,0.6684931506849315,0.8575342465753425,0.049315068493150684,0.4410958904109589,0.3506849315068493,0.958904109589041,btc_1h,train
277,2023-10-18 23:00:00,2023-10-19,2023-10-19 23:00:00,28307.1,28307.2,28696.9,28002.63671875,-0.0107557214002846,0.0,-1,-0.0137668155098349,-0.0151668155098349,-0.0026354824729846182,0.04301063382928394,0.053699119656051675,0.013998989837478382,0.0056555304735090035,0.007865861293534917,0.0035912843190204435,0.004617978219852897,0.3499840816765587,54.61993627674089,False,True,True,True,0.7534246575342466,0.9616438356164384,0.6657534246575343,0.8986301369863013,0.15342465753424658,0.5835616438356165,0.3643835616438356,0.8493150684931506,btc_1h,train
278,2023-10-19 23:00:00,2023-10-20,2023-10-20 23:00:00,28696.9,28697.0,29653.0,28532.1875,-0.0057397314692528,0.2,-1,-0.0333135867860752,-0.0347135867860752,0.013770396826238152,0.007393027525512297,0.07302198623990441,0.026979923415524576,0.0053276660545215826,0.005650048921273344,0.0026130755028160595,0.0033809223006465495,0.3001037838797767,67.03021049187493,True,True,True,True,0.7068493150684931,0.7506849315068493,0.4767123287671233,0.5424657534246575,0.11232876712328767,0.8547945205479452,0.8356164383561644,0.5534246575342465,btc_1h,train
279,2023-10-20 23:00:00,2023-10-21,2023-10-21 23:00:00,29653.0,29653.0,29895.4,29055.474609375,-0.0201505881571847,0.0,-1,-0.0081745523218561,-0.0095745523218561,0.03331718757078295,0.04478558517928666,0.10440301231294091,0.06278583000014337,0.008180172888634082,0.006244964908928086,0.005310623480152399,0.003986825957786926,0.6975580909401988,42.844836868741154,True,True,True,True,0.9068493150684932,0.8410958904109589,0.9013698630136986,0.7945205479452054,0.5205479452054794,0.27671232876712326,0.9068493150684932,0.8328767123287671,btc_1h,train
280,2023-10-21 23:00:00,2023-10-22,2023-10-22 23:00:00,29895.4,29895.4,29981.5,29312.36328125,-0.019502556204299,0.0,-1,-0.0028800417455527,-0.0042800417455527,0.008174552321856154,0.05610959794539183,0.11399112396269251,0.08401895693353123,0.005185859139979155,0.006137928689140578,0.0032248553301055644,0.003861733339912582,0.6605278047034941,53.16382548396423,True,True,True,True,0.6219178082191781,0.8191780821917808,0.589041095890411,0.7041095890410959,0.4904109589041096,0.4958904109589041,0.6657534246575343,0.9068493150684932,btc_1h,train
281,2023-10-22 23:00:00,2023-10-23,2023-10-23 23:00:00,29981.5,29981.4,33074.0,29575.148046875,-0.0135534230483798,0.2,-1,-0.1031506200510983,-0.1045506200510983,0.002880041745552786,0.04476441706247014,0.10470600372884098,0.0949666194323111,0.00484131881326819,0.006034276692849475,0.003272117895301741,0.004033903546722644,1.0435551756033519,57.270139834178885,True,True,True,True,0.5452054794520548,0.7479452054794521,0.6164383561643836,0.8657534246575342,0.673972602739726,0.6301369863013698,0.5808219178082191,0.7452054794520548,btc_1h,train
282,2023-10-23 23:00:00,2023-10-24,2023-10-24 23:00:00,33074.0,33074.0,33917.0,32469.555078125,-0.0182755312896837,0.4,-1,-0.025488298965955,-0.026888298965955,0.10314694061337826,0.11536775368428143,0.1610493465279801,0.23114146922518564,0.016925051903811664,0.008667054685452823,0.01187219210152043,0.007474218241031739,2.1813399006438057,84.6698050480065,True,True,True,True,1.0,1.0,1.0,1.0,0.8849315068493151,0.9863013698630136,0.9972602739726028,0.9972602739726028,btc_1h,train
283,2023-10-24 23:00:00,2023-10-25,2023-10-25 23:00:00,33917.0,33917.0,34487.7,33256.64140625,-0.0194698408983695,0.0,-1,-0.0168263702568032,-0.0182263702568032,0.02548829896595506,0.13452236798972406,0.19502217962856605,0.26820969189350885,0.016587797662922257,0.012457248577409574,0.009523899860014244,0.009023691320394139,0.5638995973409189,41.62064778913563,False,True,True,True,0.9342465753424658,1.0,0.9315068493150684,1.0,0.3780821917808219,0.19726027397260273,0.7698630136986301,0.9534246575342465,btc_1h,train
284,2023-10-25 23:00:00,2023-10-26,2023-10-26 23:00:00,34487.7,34487.8,34154.0,33547.166015625,-0.0272715775298148,0.0,-1,0.0096787849616386,0.0082787849616386,0.016826370256803225,0.15029935126661442,0.21834098159119075,0.2844676682880318,0.009567783103347943,0.01403745232197116,0.004725851980450416,0.009199606924408318,0.9962801882570885,60.68729659661311,True,True,True,True,0.7890410958904109,1.0,0.7315068493150685,0.9835616438356164,0.6520547945205479,0.6027397260273972,0.6904109589041096,0.9424657534246575,btc_1h,train
285,2023-10-26 23:00:00,2023-10-27,2023-10-27 23:00:00,34154.0,34154.1,33893.1,33174.3015625,-0.0286847349505182,0.0,-1,0.0076418350944689,0.0062418350944689,-0.00967591344160379,0.03265404849730902,0.19016339744014155,0.2726791696321773,0.006855956354550977,0.010996637777907919,0.0036683205842902773,0.006431632225055916,0.44576489950042963,41.81384248210023,False,False,True,True,0.6164383561643836,0.8465753424657534,0.4958904109589041,0.8,0.2547945205479452,0.15342465753424658,0.08767123287671233,0.38082191780821917,btc_1h,train
286,2023-10-27 23:00:00,2023-10-28,2023-10-28 23:00:00,33893.1,33893.2,34086.6,33700.8375,-0.0056726147799994,0.2,-1,-0.0057061593475977,-0.0071061593475977,-0.007638929554371399,-0.000704661379249405,0.1429905911712137,0.248833816019278,0.006167553277805836,0.007603973145632079,0.0041261377057253456,0.0041668287755202635,0.498140164367042,39.753142169037275,False,False,True,True,0.4794520547945205,0.673972602739726,0.5835616438356165,0.6383561643835617,0.2958904109589041,0.11506849315068493,0.11506849315068493,0.17534246575342466,btc_1h,train
287,2023-10-28 23:00:00,2023-10-29,2023-10-29 23:00:00,34086.6,34086.7,34528.6,34382.07734375,0.0086684311063585,1.0,1,0.0129640006219435,0.0115640006219435,0.005709126636395112,-0.011630233387555533,0.14019548157910577,0.19659625855235663,0.0035612723670494103,0.005521108979286107,0.0019538439783691667,0.00334562562000369,0.42045699013899657,49.2764471057885,False,False,True,True,0.11232876712328767,0.20821917808219179,0.0958904109589041,0.16712328767123288,0.2328767123287671,0.3178082191780822,0.4767123287671233,0.06027397260273973,btc_1h,train
288,2023-10-29 23:00:00,2023-10-30,2023-10-30 23:00:00,34528.6,34528.6,34483.8,34459.68203125,-0.0019959676543502,0.4,-1,0.0012974751365533,-0.0001025248634466,0.012966972358639417,0.010967968612753953,0.15166352584093512,0.2165711245547337,0.004642528222980375,0.004737417355145856,0.003166260128974973,0.0031823049083282524,1.097077656851957,59.69449971118676,True,True,True,True,0.22465753424657534,0.13972602739726028,0.30684931506849317,0.12876712328767123,0.7123287671232876,0.5315068493150685,0.589041095890411,0.2547945205479452,btc_1h,train
289,2023-10-30 23:00:00,2023-10-31,2023-10-31 23:00:00,34483.8,34483.8,34651.4,34232.04296875,-0.0073007334241006,0.0,-1,-0.0048602532203527,-0.0062602532203527,-0.0012974751365533166,0.017428326119475868,0.04262562738102438,0.21820320696927653,0.005839456981732497,0.004669422872318148,0.00279094494313414,0.0026583070519600933,0.26783059524679814,47.24109532633325,True,True,True,True,0.3972602739726027,0.09863013698630137,0.1863013698630137,0.03287671232876712,0.043835616438356165,0.273972602739726,0.24383561643835616,0.29863013698630136,btc_1h,train
290,2023-10-31 23:00:00,2023-11-01,2023-11-01 23:00:00,34651.4,34651.4,35437.4,34766.4359375,0.0033198063426008,0.4,-1,-0.0226830661964596,-0.0240830661964596,0.004860253220352773,0.016569561059184723,0.02165285844856557,0.2074962800860023,0.005778746794261313,0.005405345174445417,0.0031056060903262546,0.002992432559145943,0.5274889517847836,58.796660891479064,True,True,True,True,0.3589041095890411,0.1917808219178082,0.2547945205479452,0.1178082191780822,0.3041095890410959,0.5753424657534246,0.4547945205479452,0.3095890410958904,btc_1h,train
291,2023-11-01 23:00:00,2023-11-02,2023-11-02 23:00:00,35437.4,35437.5,34940.1,35660.7984375,0.0063040301348292,1.0,1,-0.0140359788359788,-0.0154359788359788,0.022683066196459656,0.026320209912941817,0.02753735389718659,0.19506963882237893,0.007937588536405034,0.006423494512702525,0.006944232749306376,0.004631091585546923,0.5698439849040817,66.43064951452902,True,True,True,True,0.7534246575342466,0.5452054794520548,0.9123287671232877,0.7178082191780822,0.34794520547945207,0.7698630136986301,0.7972602739726027,0.4575342465753425,btc_1h,train
292,2023-11-02 23:00:00,2023-11-03,2023-11-03 23:00:00,34940.1,34940.1,34700.4,34996.825,0.0016234927776394,0.6,1,-0.0068603123631585,-0.0082603123631585,-0.014033196566339612,0.013232300384528273,0.023016337764244277,0.16874502431812233,0.007615414189808663,0.007132325513283209,0.004164587788506708,0.004975595880451859,0.42565846835314014,35.48643809271145,False,True,True,True,0.673972602739726,0.663013698630137,0.6136986301369863,0.7534246575342466,0.2054794520547945,0.07671232876712329,0.043835616438356165,0.3506849315068493,btc_1h,train
293,2023-11-03 23:00:00,2023-11-04,2023-11-04 23:00:00,34700.4,34700.5,35069.7,34477.73359375,-0.0064168253463937,0.4,-1,-0.0106396161438595,-0.0120396161438595,-0.006860312363158538,0.0014140842794230224,0.023819007408587778,0.15739372613111424,0.0066472576684995,0.007473817144599038,0.004237108126039582,0.005243605823540596,0.4381731780751304,68.41973034084256,True,False,True,True,0.5123287671232877,0.6904109589041096,0.5671232876712329,0.7589041095890411,0.20821917808219179,0.810958904109589,0.18082191780821918,0.17534246575342466,btc_1h,train
294,2023-11-04 23:00:00,2023-11-05,2023-11-05 23:00:00,35069.7,35069.7,35025.5,35162.025,0.0026326144791658,0.8,1,-0.0012603472513308,-0.0026603472513308,0.010642528616384705,-0.01037604338918785,0.028841245533435478,0.06034044869081434,0.003906030942190395,0.006023520462266745,0.002715390300442007,0.0037432950519863907,2.3939605128095014,67.72011532490518,True,True,True,True,0.08767123287671233,0.3287671232876712,0.14794520547945206,0.3232876712328767,0.9424657534246575,0.8328767123287671,0.6383561643835617,0.06301369863013699,btc_1h,train
295,2023-11-05 23:00:00,2023-11-06,2023-11-06 23:00:00,35025.5,35025.5,35057.4,35357.47578125,0.0094781168363049,0.8,1,0.0009107650140611,-0.0004892349859388,-0.00126034725133084,0.002444183044696624,0.014390968646281754,0.03268272547689954,0.006054636383967869,0.005517051862214683,0.004150459286919804,0.003725323823845082,2.7066930945356034,46.99142367066906,False,True,True,True,0.4794520547945205,0.25753424657534246,0.6027397260273972,0.33424657534246577,0.9534246575342465,0.33972602739726027,0.29315068493150687,0.2547945205479452,btc_1h,train
296,2023-11-06 23:00:00,2023-11-07,2023-11-07 23:00:00,35057.4,35057.5,35406.5,35027.22265625,-0.000860798112524,0.6,1,0.0099550738073166,0.0085550738073166,0.0009107650140611767,0.010288065843621297,0.016633897656290753,0.016518932836924627,0.0050378094211208126,0.004998112619114194,0.002807916261323225,0.0032511069714416933,0.7363433848406604,46.224947378054296,True,True,True,True,0.2328767123287671,0.14246575342465753,0.16986301369863013,0.2328767123287671,0.4904109589041096,0.29315068493150687,0.3917808219178082,0.4849315068493151,btc_1h,train
297,2023-11-07 23:00:00,2023-11-08,2023-11-08 23:00:00,35406.5,35406.5,35626.7,35180.909375,-0.0063714466270317,0.2,-1,-0.0062191970400913,-0.0076191970400913,0.009957954668629032,0.009603731996566944,0.02179132733453759,0.03667213210751297,0.006126699899735929,0.0057014405703911955,0.004360556523517465,0.003786189867778584,0.7099175826455031,65.76253572356461,True,True,True,True,0.4986301369863014,0.410958904109589,0.7013698630136986,0.473972602739726,0.4794520547945205,0.8082191780821918,0.7013698630136986,0.5123287671232877,btc_1h,train
298,2023-11-08 23:00:00,2023-11-09,2023-11-09 23:00:00,35626.7,35626.7,36719.5,35368.15078125,-0.0072571756224965,0.0,-1,-0.0306736239954865,-0.0320736239954865,0.006219197040091329,0.017164637192902177,0.005341814015700885,0.051149053937232125,0.006017373673864467,0.005687837742167796,0.003035426771113733,0.0034238094993758873,3.294003629237109,61.23893805309714,True,True,True,True,0.5095890410958904,0.46301369863013697,0.2821917808219178,0.3698630136986301,0.9808219178082191,0.7616438356164383,0.6164383561643836,0.7342465753424657,btc_1h,train
299,2023-11-09 23:00:00,2023-11-10,2023-11-10 23:00:00,36719.5,36719.6,37330.4,36050.37734375,-0.0182225426884897,0.0,-1,-0.0166341681281931,-0.0180341681281931,0.030673623995486565,0.04741081768756383,0.05092715819359417,0.0772414966585111,0.013303444582124856,0.008349786897969754,0.008963142384078502,0.00594688641744352,0.423666385096231,48.18847381265255,True,True,True,True,0.9808219178082191,0.8684931506849315,0.9835616438356164,0.915068493150685,0.1726027397260274,0.40273972602739727,0.9534246575342465,0.9013698630136986,btc_1h,train
300,2023-11-10 23:00:00,2023-11-11,2023-11-11 23:00:00,37330.4,37330.3,37162.1,37162.39453125,-0.0045005000950967,0.4,-1,0.0045057232328699,0.0031057232328699,0.016636936777461697,0.05433748040614006,0.0757916335258384,0.08114432673204242,0.006884804341769705,0.008571097550521833,0.004040155981006518,0.005870922935247609,0.7945456780179081,72.49321676213471,True,True,True,True,0.7068493150684931,0.9013698630136986,0.589041095890411,0.9013698630136986,0.5534246575342465,0.9232876712328767,0.8465753424657534,0.947945205479452,btc_1h,train
301,2023-11-11 23:00:00,2023-11-12,2023-11-12 23:00:00,37162.1,37162.1,37085.5,36506.5,-0.0176416295096347,0.0,-1,0.0020612398115283,0.0006612398115283,-0.004508389944924307,0.04309689081503487,0.05966404046798246,0.07766835441569642,0.004631398656157765,0.008230794575955378,0.002722150856761128,0.0058371459773243865,1.7309724994222142,54.58373541538728,True,True,True,True,0.18356164383561643,0.8547945205479452,0.1917808219178082,0.8602739726027397,0.8712328767123287,0.547945205479452,0.1726027397260274,0.8410958904109589,btc_1h,train
302,2023-11-12 23:00:00,2023-11-13,2023-11-13 23:00:00,37085.5,37085.6,36486.2,36821.6484375,-0.0071146826252848,0.0,-1,0.0161626075889294,0.0147626075889294,-0.0020612398115283925,0.009967455983877826,0.05881429244407643,0.07024535805191134,0.003567881427152578,0.005046371822470303,0.0019214429964609769,0.003006515525733859,2.2989669824752768,49.67588932806336,False,True,True,True,0.049315068493150684,0.16712328767123288,0.03561643835616438,0.13972602739726028,0.9287671232876712,0.4246575342465753,0.22465753424657534,0.4849315068493151,btc_1h,train
303,2023-11-13 23:00:00,2023-11-14,2023-11-14 23:00:00,36486.2,36486.2,35559.0,36765.21953125,0.007647262012761,0.8,1,-0.0254123476821372,-0.0268123476821372,-0.016159954699276113,-0.022614276836037228,0.04075601727452671,0.029595850711395144,0.005731276482615359,0.004691652064494411,0.0029170894347875444,0.0025339505892553265,0.507288282708131,29.379905808477062,False,False,True,True,0.44931506849315067,0.06027397260273973,0.3178082191780822,0.021917808219178082,0.2602739726027397,0.0273972602739726,0.049315068493150684,0.0027397260273972603,btc_1h,train
304,2023-11-14 23:00:00,2023-11-15,2023-11-15 23:00:00,35559.0,35559.1,37885.6,35538.671875,-0.00057167313479,0.2,-1,-0.065426290316684,-0.066826290316684,-0.025412347682137293,-0.04313803579453257,0.004307118749382166,0.01771317197145983,0.008723529908040178,0.006108431683180705,0.006670969422090359,0.004305272839619523,0.4858714140507438,31.979174583871682,False,False,False,False,0.8684931506849315,0.5589041095890411,0.8684931506849315,0.5972602739726027,0.2493150684931507,0.07671232876712329,0.03287671232876712,0.00821917808219178,btc_1h,train
305,2023-11-15 23:00:00,2023-11-16,2023-11-16 23:00:00,37885.6,37885.5,36176.0,37343.98046875,-0.0142961845991616,0.0,-1,0.0451228042390888,0.0437228042390888,0.0654292865378665,0.021574469806258545,0.06340469367075818,0.09179144908992387,0.0079660873788458,0.00722449074758397,0.0057403272051625475,0.005537126536207181,1.0984576313181367,92.79734055651318,True,True,True,True,0.7753424657534247,0.7095890410958904,0.7835616438356164,0.8273972602739726,0.6958904109589041,1.0,0.9972602739726028,0.7287671232876712,btc_1h,train
306,2023-11-16 23:00:00,2023-11-17,2023-11-17 23:00:00,36176.0,36176.0,36621.9,36370.88984375,0.0053872690112229,0.8,1,0.0123258513931889,0.0109258513931889,-0.04512532466161279,-0.008501844533001401,-0.014801399801195547,0.03154575032007689,0.008745899675659755,0.0085543976362475,0.0042840574580457124,0.005917680644383506,0.6366334712148812,21.34767297991833,False,False,False,False,0.8164383561643835,0.9013698630136986,0.6136986301369863,0.9041095890410958,0.4054794520547945,0.030136986301369864,0.0,0.1726027397260274,btc_1h,train
307,2023-11-17 23:00:00,2023-11-18,2023-11-18 23:00:00,36621.9,36621.9,36580.9,36466.0703125,-0.0042550956531474,0.2,-1,0.0011195486853494,-0.0002804513146505,0.01232585139318898,0.029891166793216906,-0.018979169791912276,0.04557822158141933,0.00787256623313735,0.008250982790807326,0.004668592988919403,0.005216056825597096,0.8314951904340877,57.453478964401285,True,True,False,True,0.6821917808219178,0.7808219178082192,0.7342465753424657,0.5945205479452055,0.5753424657534246,0.6876712328767123,0.7698630136986301,0.8027397260273973,btc_1h,train
308,2023-11-18 23:00:00,2023-11-19,2023-11-19 23:00:00,36580.9,36580.9,37375.9,36533.584375,-0.0012934516373298,0.4,-1,-0.021732652832489,-0.023132652832489,-0.0011195486853494696,-0.03443788669045755,-0.01563958979713198,0.04345730145418658,0.003448293143871994,0.006659592543892825,0.0022152411636182563,0.003961753764834931,0.7442822360481296,60.32378881237185,True,False,False,True,0.010958904109589041,0.5232876712328767,0.07397260273972603,0.4383561643835616,0.5178082191780822,0.7013698630136986,0.40821917808219177,0.043835616438356165,btc_1h,train
309,2023-11-19 23:00:00,2023-11-20,2023-11-20 23:00:00,37375.9,37375.8,37462.5,37230.03125,-0.0039027488301285,0.2,-1,-0.0023196827893983,-0.0037196827893983,0.02173265283248904,0.03316839893852275,0.007830553720456823,0.05562255518054604,0.004044384215497153,0.005044360135809438,0.0028313584266152986,0.0033762415343020205,4.919586211649288,79.39229603636679,True,True,True,True,0.13972602739726028,0.13972602739726028,0.30684931506849317,0.2547945205479452,0.9917808219178083,0.958904109589041,0.873972602739726,0.8054794520547945,btc_1h,train
310,2023-11-20 23:00:00,2023-11-21,2023-11-21 23:00:00,37462.5,37462.6,35737.0,37419.63515625,-0.0011442067067066,0.4,-1,0.0460619391072696,0.0446619391072696,0.0023170010621818005,0.022953478656213777,0.026758061952190326,0.05152876915347204,0.007622066510955415,0.005008082156230313,0.0035822351180120403,0.0029185596591942706,0.6593872143440118,58.38313301551045,True,True,True,True,0.6684931506849315,0.18082191780821918,0.4136986301369863,0.10410958904109589,0.410958904109589,0.6712328767123288,0.4958904109589041,0.7041095890410959,btc_1h,train
311,2023-11-21 23:00:00,2023-11-22,2023-11-22 23:00:00,35737.0,35737.0,37413.4,36000.871875,0.0073837164563337,0.8,1,0.0469093656434507,0.0455093656434507,-0.04605939272605941,-0.023069416006713972,0.005005765066509182,-0.02675690028458988,0.009120565986699141,0.00711350358949487,0.005930849303114243,0.004429596624730381,2.3627750963567724,23.572235888571328,False,False,False,False,0.9068493150684932,0.6191780821917808,0.810958904109589,0.5835616438356165,0.9205479452054794,0.030136986301369864,0.0,0.10136986301369863,btc_1h,train
312,2023-11-22 23:00:00,2023-11-23,2023-11-23 23:00:00,37413.4,37413.5,37294.3,37229.82109375,-0.0049067688648987,0.4,-1,0.0031860157429803,0.0017860157429803,0.04690936564345072,0.0010033203213835051,-0.012463838503283475,0.002223388980562735,0.0072453987074150095,0.00786312153162,0.004998105754152541,0.005117151650301601,0.8779807803911321,68.16846716781998,True,True,True,True,0.5315068493150685,0.7068493150684931,0.726027397260274,0.6136986301369863,0.6054794520547945,0.8164383561643835,0.9534246575342465,0.3315068493150685,btc_1h,train
313,2023-11-23 23:00:00,2023-11-24,2023-11-24 23:00:00,37294.3,37294.4,37706.3,37418.57421875,0.0033322577109638,0.6,1,0.0110445536059033,0.0096445536059033,-0.0031833514195448442,-0.004489823156489714,0.03091275984077857,0.0035573877687213873,0.0048265865471845745,0.006944947202238534,0.0026417459307368726,0.004928292501980367,0.5558177673048429,34.50416888415842,False,True,True,True,0.2356164383561644,0.473972602739726,0.18082191780821918,0.5342465753424658,0.3315068493150685,0.136986301369863,0.336986301369863,0.2876712328767123,btc_1h,train
314,2023-11-24 23:00:00,2023-11-25,2023-11-25 23:00:00,37706.3,37706.3,37766.6,37307.6078125,-0.0105736226439614,0.0,-1,-0.0015992022553259,-0.0029992022553259,0.011047264595393846,0.055105352995495016,0.029610697424218957,0.016739696107643143,0.006780697124883636,0.006247887547232746,0.004161592580220963,0.004087880873341072,0.4310980400491284,52.1301042955631,True,True,True,True,0.5041095890410959,0.33972602739726027,0.5342465753424658,0.34794520547945207,0.2273972602739726,0.5452054794520548,0.7068493150684931,0.9726027397260274,btc_1h,train
315,2023-11-25 23:00:00,2023-11-26,2023-11-26 23:00:00,37766.6,37766.7,37437.9,37653.8078125,-0.0029865592216402,0.4,-1,0.0087060823423809,0.0073060823423809,0.0015992022553259488,0.009440467853763623,0.03241308989117253,0.035092719987282806,0.0023573519105947282,0.004631149687230979,0.001066046589720062,0.0028810165609110816,0.5256650044947085,52.839555202541476,True,True,True,True,0.0,0.010958904109589041,0.0027397260273972603,0.09863013698630137,0.32602739726027397,0.5643835616438356,0.5178082191780822,0.5342465753424658,btc_1h,train
316,2023-11-26 23:00:00,2023-11-27,2023-11-27 23:00:00,37437.9,37437.9,37234.3,37413.578125,-0.0006496591689171,0.8,1,-0.0054383392230866,-0.0068383392230866,-0.008703457552440397,0.003850454358977018,0.0016588229313541092,0.05283894372732645,0.004169126295367351,0.004458828264049711,0.0026046339047598945,0.0028793130064987704,2.1396499848375883,39.00609798836495,False,False,True,True,0.21095890410958903,0.052054794520547946,0.28493150684931506,0.1589041095890411,0.915068493150685,0.2273972602739726,0.2684931506849315,0.4410958904109589,btc_1h,train
317,2023-11-27 23:00:00,2023-11-28,2023-11-28 23:00:00,37234.3,37234.4,37812.1,37075.6484375,-0.0042608982175038,0.2,-1,-0.0155152224824355,-0.0169152224824355,-0.0054383392230866745,-0.012517802064906935,-0.006091424758091324,-0.017191228329497155,0.0061610978765994475,0.004248024596198191,0.003460957418097037,0.002545357247015382,1.1963117025091685,46.447839173150136,True,False,False,True,0.46301369863013697,0.0136986301369863,0.4410958904109589,0.04657534246575343,0.7232876712328767,0.4575342465753425,0.3561643835616438,0.2273972602739726,btc_1h,train
318,2023-11-28 23:00:00,2023-11-29,2023-11-29 23:00:00,37812.1,37812.0,37837.1,37706.05078125,-0.0028046371069049,0.2,-1,-0.0006638104305511,-0.0020638104305511,0.015517949847318135,0.0012047682343658828,0.05806587010661213,0.04522611676249433,0.00598761154938939,0.005394143379735294,0.0042667217071637314,0.0034894809703731994,0.9466689605724716,67.09896341746852,True,True,True,True,0.4383561643835616,0.40273972602739727,0.6219178082191781,0.4054794520547945,0.6575342465753424,0.8027397260273973,0.7890410958904109,0.46301369863013697,btc_1h,train
319,2023-11-29 23:00:00,2023-11-30,2023-11-30 23:00:00,37837.1,37837.2,37716.8,38020.246875,0.004840404655748,1.0,1,-0.0031820536403326,-0.0045820536403326,0.0006611640189251311,0.010662991246838116,0.01132481944971575,0.033182330791138526,0.00592176726017586,0.005989455088025011,0.0033622200643706854,0.0036843619702026345,0.4696232260777117,34.222094112560356,False,True,True,True,0.36712328767123287,0.4273972602739726,0.3287671232876712,0.4054794520547945,0.2465753424657534,0.14520547945205478,0.4767123287671233,0.6438356164383562,btc_1h,train
320,2023-11-30 23:00:00,2023-12-01,2023-12-01 23:00:00,37716.8,37716.9,38660.0,37601.17265625,-0.0030656721606817,0.6,1,0.0250047061131746,0.0236047061131746,-0.003179419141530304,0.012958481829925539,0.011328808960082482,0.03105172371374132,0.004443201261330053,0.0054621989847141485,0.002426464070145137,0.003402884580566543,0.7289231808895402,50.949239262151984,False,True,True,True,0.1917808219178082,0.3452054794520548,0.1589041095890411,0.3287671232876712,0.5287671232876713,0.5068493150684932,0.3287671232876712,0.6383561643835617,btc_1h,train
321,2023-12-01 23:00:00,2023-12-02,2023-12-02 23:00:00,38660.0,38659.9,39435.0,38297.0984375,-0.0093870036859803,0.2,-1,-0.0200491982648687,-0.0214491982648687,0.02500742374750775,0.022424038865865636,0.025292855570554496,0.03435636332503034,0.005517653905845859,0.005216057366212573,0.0038488660535429633,0.003261316057703789,0.38550472982699113,48.16407805655126,True,True,True,True,0.4328767123287671,0.3150684931506849,0.5863013698630137,0.26575342465753427,0.14520547945205478,0.39452054794520547,0.9068493150684932,0.7589041095890411,btc_1h,train
