scope,score_col,side,long_threshold,short_threshold,min_abs_pred_ret,validation_positive_fold_rate,validation_trades,validation_accuracy,validation_avg_gross_return,validation_avg_net_return,validation_compounded_return,validation_max_drawdown,validation_profit_factor
all_assets_pooled,score_hgb,both,0.75,0.45,0.005,0.0,133,0.5639097744360902,-0.0019939555529006675,-0.0033939555529006677,-0.24008275717575578,-0.25161870053171476,0.4997032462587165
all_assets_pooled,score_hgb,both,0.75,0.45,0.01,0.3333333333333333,26,0.38461538461538464,-0.004800561369775995,-0.006200561369775994,-0.151169326094458,-0.17375506648156402,0.33095267781618387
all_assets_pooled,score_hgb,both,0.75,0.4,0.0,0.0,339,0.528023598820059,-0.0012704084158971255,-0.0026704084158971253,-0.3626399453067328,-0.3655672600713177,0.5578871977432108
all_assets_pooled,score_hgb,both,0.75,0.4,0.001,0.0,281,0.5266903914590747,-0.0013751679192982203,-0.00277516791929822,-0.3623777668796543,-0.3653062857968603,0.552558055058133
all_assets_pooled,score_hgb,both,0.75,0.4,0.002,0.0,220,0.5045454545454545,-0.0020928648692026884,-0.003492864869202688,-0.382179030379904,-0.3850166045782264,0.4838138744934283
all_assets_pooled,score_hgb,both,0.75,0.4,0.005,0.0,102,0.5392156862745098,-0.002436475276411171,-0.0038364752764111706,-0.24878728103433045,-0.2352092870357536,0.46001594385340255
all_assets_pooled,score_hgb,both,0.75,0.4,0.01,0.0,22,0.2727272727272727,-0.006943116081946224,-0.008343116081946227,-0.1698354470592015,-0.17375506648156436,0.23701890207658435
all_assets_pooled,score_hgb,both,0.75,0.35,0.0,0.0,217,0.5207373271889401,-0.0011168675859380027,-0.002516867585938002,-0.26310568021700576,-0.26649014337304333,0.5935265084103482
all_assets_pooled,score_hgb,both,0.75,0.35,0.001,0.0,180,0.5166666666666667,-0.0011206665917028698,-0.0025206665917028694,-0.24658265008330937,-0.26082236163423667,0.5885149070817065
all_assets_pooled,score_hgb,both,0.75,0.35,0.002,0.0,149,0.5100671140939598,-0.0014169662103215876,-0.0028169662103215876,-0.25376871109111254,-0.27654968197766794,0.5617873106645055
all_assets_pooled,score_hgb,both,0.75,0.35,0.005,0.0,69,0.5362318840579711,-0.002881915256095819,-0.004281915256095819,-0.196472269080468,-0.1956508787446467,0.4561539576646536
all_assets_pooled,score_hgb,both,0.75,0.35,0.01,0.3333333333333333,16,0.25,-0.007128099457643471,-0.008528099457643469,-0.13041626875982648,-0.1419466119032866,0.23634679714665568
all_assets_pooled,score_hgb,both,0.75,0.3,0.0,0.3333333333333333,106,0.5283018867924528,-0.0007334364194173702,-0.00213343641941737,-0.13124007244182312,-0.2066753656095054,0.6445672984318205
all_assets_pooled,score_hgb,both,0.75,0.3,0.001,0.3333333333333333,79,0.5063291139240507,-0.00015688467528099698,-0.0015568846752809968,-0.052662798867580074,-0.13631351471992248,0.721914195217532
all_assets_pooled,score_hgb,both,0.75,0.3,0.002,0.3333333333333333,68,0.5,-0.0011355215505034668,-0.002535521550503467,-0.09753549138954187,-0.17907746988511342,0.5813424786493921
all_assets_pooled,score_hgb,both,0.75,0.3,0.005,0.3333333333333333,31,0.5161290322580645,-0.00344144533760987,-0.004841445337609872,-0.09704407860075925,-0.12859601900445505,0.35659335895347005
all_assets_pooled,score_hgb,both,0.75,0.3,0.01,0.0,9,0.2222222222222222,-0.012277365261976734,-0.013677365261976732,-0.11809993935396901,-0.11907509385386328,0.028287329884910537
all_assets_pooled,score_hgb,both,0.75,0.25,0.0,0.3333333333333333,50,0.52,-0.0033206757088456596,-0.00472067570884566,-0.1363801888513252,-0.17556420789604865,0.414084822465901
all_assets_pooled,score_hgb,both,0.75,0.25,0.001,0.3333333333333333,35,0.45714285714285713,-0.0030107255775968576,-0.004410725577596858,-0.10655554701200387,-0.12700668774858603,0.42959832186855085
all_assets_pooled,score_hgb,both,0.75,0.25,0.002,0.3333333333333333,28,0.4642857142857143,-0.004191374459390713,-0.005591374459390714,-0.10807578670979723,-0.15029558070972981,0.3543309294040233
all_assets_pooled,score_hgb,both,0.75,0.25,0.005,0.0,15,0.26666666666666666,-0.011945279254005481,-0.013345279254005481,-0.14077951781994114,-0.1435038331226569,0.04701823916504525
all_assets_pooled,score_hgb,both,0.75,0.25,0.01,0.0,7,0.14285714285714285,-0.015429215850655915,-0.016829215850655912,-0.11339114716959986,-0.11437150838178789,0.009309165783546737
all_assets_pooled,score_hgb,both,0.75,0.2,0.0,0.0,27,0.5185185185185185,-0.0021346804877984907,-0.0035346804877984905,-0.08085187213235379,-0.11642174077658063,0.3687886270411312
all_assets_pooled,score_hgb,both,0.75,0.2,0.001,0.0,18,0.4444444444444444,-0.0038336518653751847,-0.005233651865375184,-0.08058255526231195,-0.10355872880771133,0.2644244240275579
all_assets_pooled,score_hgb,both,0.75,0.2,0.002,0.3333333333333333,16,0.5,-0.003853554292848012,-0.005253554292848012,-0.07117917068667656,-0.09547079482271281,0.2871819231781379
all_assets_pooled,score_hgb,both,0.75,0.2,0.005,0.0,8,0.375,-0.008811652425036579,-0.010211652425036577,-0.08040710007873664,-0.08209088647660234,0.09456853205012966
all_assets_pooled,score_hgb,both,0.75,0.2,0.01,0.0,4,0.25,-0.01761508673881554,-0.019015086738815537,-0.0751370787740352,-0.07615973914074181,0.01434502001983011
all_assets_pooled,score_hgb,both,0.8,0.45,0.0,0.0,481,0.5488565488565489,-0.0006104584092063561,-0.0020104584092063556,-0.4475711748037621,-0.450108411087196,0.6315184221243605
all_assets_pooled,score_hgb,both,0.8,0.45,0.001,0.0,396,0.547979797979798,-0.0007581561553720177,-0.0021581561553720174,-0.4073624406304672,-0.410084350585155,0.623254884275824
all_assets_pooled,score_hgb,both,0.8,0.45,0.002,0.0,303,0.528052805280528,-0.0016085478261715128,-0.0030085478261715126,-0.38816512640552525,-0.3909752072158499,0.5257724509456775
all_assets_pooled,score_hgb,both,0.8,0.45,0.005,0.0,131,0.5648854961832062,-0.0020319721806482532,-0.0034319721806482526,-0.2387934338980533,-0.2498042529518203,0.5003032247530123
all_assets_pooled,score_hgb,both,0.8,0.45,0.01,0.3333333333333333,26,0.38461538461538464,-0.004800561369775995,-0.006200561369775994,-0.151169326094458,-0.17375506648156402,0.33095267781618387
all_assets_pooled,score_hgb,both,0.8,0.4,0.0,0.0,325,0.5292307692307693,-0.0013472431603563963,-0.002747243160356396,-0.3641139813963291,-0.36703452609809495,0.5546641574283564
all_assets_pooled,score_hgb,both,0.8,0.4,0.001,0.0,273,0.5274725274725275,-0.0014336694989231995,-0.0028336694989231992,-0.3678693049091277,-0.37077260188116234,0.5505106660820545
all_assets_pooled,score_hgb,both,0.8,0.4,0.002,0.0,213,0.5023474178403756,-0.0021978034364659527,-0.003597803436465952,-0.38855828044998486,-0.3913665555531105,0.47904059763015017
all_assets_pooled,score_hgb,both,0.8,0.4,0.005,0.0,100,0.54,-0.002495127453230718,-0.0038951274532307172,-0.24742544143994527,-0.23326612771513777,0.4606241698353683
all_assets_pooled,score_hgb,both,0.8,0.4,0.01,0.0,22,0.2727272727272727,-0.006943116081946224,-0.008343116081946227,-0.1698354470592015,-0.17375506648156436,0.23701890207658435
all_assets_pooled,score_hgb,both,0.8,0.35,0.0,0.0,203,0.5221674876847291,-0.0012292898535726587,-0.0026292898535726587,-0.26303479962431753,-0.2664195883260242,0.5897291340347952
all_assets_pooled,score_hgb,both,0.8,0.35,0.001,0.0,172,0.5174418604651163,-0.0012016835720334309,-0.002601683572033431,-0.2512680225028414,-0.2549747174987369,0.5859800235958038
all_assets_pooled,score_hgb,both,0.8,0.35,0.002,0.0,142,0.5070422535211268,-0.0015410551132434718,-0.002941055113243472,-0.26147384936927176,-0.28343671697260675,0.5557841077955732
all_assets_pooled,score_hgb,both,0.8,0.35,0.005,0.0,67,0.5373134328358209,-0.0029827525343245355,-0.004382752534324535,-0.19501558996478496,-0.19360721050247065,0.45694815374531805
all_assets_pooled,score_hgb,both,0.8,0.35,0.01,0.3333333333333333,16,0.25,-0.007128099457643471,-0.008528099457643469,-0.13041626875982648,-0.1419466119032866,0.23634679714665568
all_assets_pooled,score_hgb,both,0.8,0.3,0.0,0.3333333333333333,92,0.532608695652174,-0.0009231503759233088,-0.002323150375923309,-0.13115650792393252,-0.209093499392646,0.6399156474556722
all_assets_pooled,score_hgb,both,0.8,0.3,0.001,0.3333333333333333,71,0.5070422535211268,-0.0002445560173300324,-0.0016445560173300325,-0.05855412536102178,-0.13255394551065802,0.7223143218041598
all_assets_pooled,score_hgb,both,0.8,0.3,0.002,0.3333333333333333,61,0.4918032786885246,-0.0013920873143752816,-0.0027920873143752823,-0.10685380051611493,-0.18689241177150284,0.567900223102337
all_assets_pooled,score_hgb,both,0.8,0.3,0.005,0.3333333333333333,29,0.5172413793103449,-0.0037130025032771842,-0.005113002503277184,-0.09540715061125615,-0.1276885626703248,0.35736102985347584
all_assets_pooled,score_hgb,both,0.8,0.3,0.01,0.0,9,0.2222222222222222,-0.012277365261976734,-0.013677365261976732,-0.11809993935396901,-0.11907509385386328,0.028287329884910537
all_assets_pooled,score_hgb,both,0.8,0.25,0.0,0.3333333333333333,36,0.5277777777777778,-0.004811648876916282,-0.006211648876916282,-0.13629711875236028,-0.16407920401205722,0.37909498593426955
all_assets_pooled,score_hgb,both,0.8,0.25,0.001,0.3333333333333333,27,0.4444444444444444,-0.004086851225893465,-0.005486851225893465,-0.1121117238094681,-0.1293269778160827,0.4046665047596838
all_assets_pooled,score_hgb,both,0.8,0.25,0.002,0.3333333333333333,21,0.42857142857142855,-0.005955254552647449,-0.007355254552647448,-0.11728526304666786,-0.15260004165153007,0.3129216389965639
all_assets_pooled,score_hgb,both,0.8,0.25,0.005,0.0,13,0.23076923076923078,-0.013859342764554968,-0.015259342764554967,-0.1392218758319963,-0.1419538116436868,0.04409111455364272
all_assets_pooled,score_hgb,both,0.8,0.25,0.01,0.0,7,0.14285714285714285,-0.015429215850655915,-0.016829215850655912,-0.11339114716959986,-0.11437150838178789,0.009309165783546737
all_assets_pooled,score_hgb,both,0.8,0.2,0.0,0.3333333333333333,13,0.5384615384615384,-0.004986303638250956,-0.006386303638250956,-0.08076346086044894,-0.09218938054292869,0.23482019071397284
all_assets_pooled,score_hgb,both,0.8,0.2,0.001,0.0,10,0.4,-0.007397532145998686,-0.008797532145998686,-0.086300253611158,-0.09578539459329727,0.17216182896197324
all_assets_pooled,score_hgb,both,0.8,0.2,0.002,0.3333333333333333,9,0.4444444444444444,-0.007706525492024959,-0.009106525492024958,-0.08076961942805494,-0.09183931621867913,0.18249380210923322
all_assets_pooled,score_hgb,both,0.8,0.2,0.005,0.0,6,0.3333333333333333,-0.011914247754904165,-0.013314247754904166,-0.07874001166261879,-0.08042972452780928,0.08901573664541026
all_assets_pooled,score_hgb,both,0.8,0.2,0.01,0.0,4,0.25,-0.01761508673881554,-0.019015086738815537,-0.0751370787740352,-0.07615973914074181,0.01434502001983011
all_assets_pooled,score_hgb,long,0.55,0.45,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.45,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.45,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.45,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.45,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.55,0.4,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.4,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.4,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.4,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.4,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.55,0.35,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.35,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.35,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.35,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.35,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.55,0.3,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.3,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.3,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.3,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.3,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.55,0.25,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.25,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.25,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.25,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.25,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.55,0.2,0.0,0.0,332,0.48493975903614456,-0.0007976466455851766,-0.0021976466455851766,-0.31190723296373224,-0.3050339067569663,0.5390401239499062
all_assets_pooled,score_hgb,long,0.55,0.2,0.001,0.0,254,0.452755905511811,-0.0012650681684234462,-0.002665068168423446,-0.26785004535722534,-0.27157804476489456,0.49534867608100064
all_assets_pooled,score_hgb,long,0.55,0.2,0.002,0.0,199,0.44221105527638194,-0.0013934776106742008,-0.0027934776106742004,-0.26266859725769154,-0.24137981335231307,0.4608040098347216
all_assets_pooled,score_hgb,long,0.55,0.2,0.005,0.3333333333333333,75,0.38666666666666666,-0.0014862204312247674,-0.002886220431224767,-0.16732876839982957,-0.1795226643170451,0.4527794732305008
all_assets_pooled,score_hgb,long,0.55,0.2,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.45,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.45,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.45,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.45,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.45,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.4,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.4,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.4,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.4,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.4,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.35,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.35,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.35,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.35,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.35,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.3,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.3,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.3,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.3,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.3,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.25,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.25,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.25,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.25,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.25,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.6,0.2,0.0,0.0,198,0.45454545454545453,-0.0013081402618661672,-0.002708140261866167,-0.3012293325015778,-0.31991902936055594,0.47086676109005543
all_assets_pooled,score_hgb,long,0.6,0.2,0.001,0.0,153,0.41830065359477125,-0.0019366902470805037,-0.0033366902470805034,-0.2626039788753446,-0.27321187315267725,0.4180799330829646
all_assets_pooled,score_hgb,long,0.6,0.2,0.002,0.0,124,0.4112903225806452,-0.0022906244024220967,-0.0036906244024220965,-0.26863832629769346,-0.26658683170935815,0.3589208477504539
all_assets_pooled,score_hgb,long,0.6,0.2,0.005,0.3333333333333333,52,0.3269230769230769,-0.0026898386989216002,-0.0040898386989216004,-0.17141861186531326,-0.17785442644058336,0.3196113538605804
all_assets_pooled,score_hgb,long,0.6,0.2,0.01,0.0,11,0.18181818181818182,-0.008633639589916364,-0.010033639589916364,-0.09728985050743322,-0.08767186604474708,0.0328952652670787
all_assets_pooled,score_hgb,long,0.65,0.45,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.45,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.45,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.45,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.45,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
all_assets_pooled,score_hgb,long,0.65,0.4,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.4,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.4,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.4,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.4,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
all_assets_pooled,score_hgb,long,0.65,0.35,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.35,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.35,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.35,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.35,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
all_assets_pooled,score_hgb,long,0.65,0.3,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.3,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.3,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.3,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.3,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
all_assets_pooled,score_hgb,long,0.65,0.25,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.25,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.25,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.25,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.25,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
all_assets_pooled,score_hgb,long,0.65,0.2,0.0,0.0,112,0.4732142857142857,-0.0013608657409469077,-0.002760865740946907,-0.19534998922903424,-0.2322533817170096,0.45001805420315166
all_assets_pooled,score_hgb,long,0.65,0.2,0.001,0.0,82,0.4268292682926829,-0.001981480692820476,-0.0033814806928204755,-0.16778931706730105,-0.18931099656350148,0.41311082542128635
all_assets_pooled,score_hgb,long,0.65,0.2,0.002,0.0,67,0.417910447761194,-0.0022511411441350692,-0.00365114114413507,-0.166262280324599,-0.16800298454828666,0.3104958504703639
all_assets_pooled,score_hgb,long,0.65,0.2,0.005,0.0,27,0.25925925925925924,-0.0043535830075621795,-0.005753583007562181,-0.13027106966173574,-0.1269825316715708,0.15743340377913315
all_assets_pooled,score_hgb,long,0.65,0.2,0.01,0.0,5,0.2,-0.010425688282063406,-0.011825688282063405,-0.04947942266578853,-0.05053045379685628,0.018377341403590625
