signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
1,2019-08-05,2019-08-07,2019-09-22,11481.69,11481.69,9702.25,10256.758984375,-0.10668560252236389,0.0,-1,0.15498066922203968,0.15358066922203967
2,2019-09-22,2019-09-24,2019-11-09,9702.25,9702.2,9039.47,9407.065625,-0.03042432167796132,0.4,-1,0.06830718806044,0.06690718806044
3,2019-11-09,2019-11-11,2019-12-27,9039.47,9040.16,7316.14,9454.8802734375,0.045955158149482256,0.8,1,-0.19070680164952825,-0.19210680164952826
4,2019-12-27,2019-12-29,2020-02-13,7316.14,7315.36,10344.36,6803.480078125,-0.07007245923055058,0.2,-1,-0.4140602786465739,-0.4154602786465739
5,2020-02-13,2020-02-15,2020-04-01,10344.36,10344.36,6794.09,7772.18662109375,-0.24865466581849924,0.0,-1,0.3432082796809083,0.34180827968090827
6,2020-04-01,2020-04-03,2020-05-19,6794.09,6793.86,9511.43,5323.66220703125,-0.21642748226307723,0.0,-1,-0.4000038269849542,-0.4014038269849542
7,2020-05-19,2020-05-21,2020-07-06,9511.43,9511.43,9257.39,6043.305859375,-0.3646269951652906,0.0,-1,0.02670891758652494,0.02530891758652494
8,2020-07-06,2020-07-08,2020-08-23,9257.39,9257.4,11748.2,7687.5890625,-0.16957273459365974,0.0,-1,-0.26906042733380886,-0.2704604273338089
9,2020-08-23,2020-08-25,2020-10-10,11748.2,11748.19,11369.02,9439.67265625,-0.1965005144405101,0.0,-1,0.03227475892031029,0.03087475892031029
10,2020-10-10,2020-10-12,2020-11-27,11369.02,11369.02,17719.85,9224.8353515625,-0.18859889844837113,0.0,-1,-0.5586083936874064,-0.5600083936874064
11,2020-11-27,2020-11-29,2021-01-14,17719.85,17719.84,36742.22,12071.2669921875,-0.318771491170213,0.0,-1,-1.0735074357330538,-1.074907435733054
12,2021-01-14,2021-01-16,2021-03-03,36742.22,36737.43,48374.09,17491.8318359375,-0.5239310026466149,0.0,-1,-0.31675215168834603,-0.31815215168834604
13,2021-03-03,2021-03-05,2021-04-20,48374.09,48374.09,53787.63,15740.3818359375,-0.6746113087411567,0.0,-1,-0.1119099087962172,-0.1133099087962172
14,2021-04-20,2021-04-22,2021-06-07,53787.63,53787.62,33380.81,35832.895703125,-0.33380787175183213,0.2,-1,0.3793960394603815,0.37799603946038146
15,2021-06-07,2021-06-09,2021-07-25,33380.81,33380.8,37237.6,27476.64296875,-0.1768730905945661,0.2,-1,-0.11553947179216784,-0.11693947179216783
16,2021-07-25,2021-07-27,2021-09-11,37237.6,37241.33,46025.24,22633.6640625,-0.3921825235111822,0.0,-1,-0.2358645623021518,-0.23726456230215182
17,2021-09-11,2021-09-13,2021-10-29,46025.24,46025.23,61859.19,30682.7078125,-0.3333504005085035,0.2,-1,-0.34402782995326686,-0.3454278299532669
18,2021-10-29,2021-10-31,2021-12-16,61859.19,61859.19,46131.2,32703.6734375,-0.47132069725613934,0.0,-1,0.25425470330277533,0.2528547033027753
19,2021-12-16,2021-12-18,2022-02-02,46131.2,46133.83,37311.61,27372.07421875,-0.4066472535128069,0.0,-1,0.19123103371213712,0.1898310337121371
20,2022-02-02,2022-02-04,2022-03-22,37311.61,37311.98,42882.76,21280.062890625,-0.42966645259679226,0.0,-1,-0.14930271725059874,-0.15070271725059875
21,2022-03-22,2022-03-24,2022-05-09,42882.76,42882.76,31017.1,24752.051171875,-0.42279715270484,0.0,-1,0.27670000718237364,0.27530000718237363
22,2022-05-09,2022-05-11,2022-06-26,31017.1,31017.11,20742.56,27215.86796875,-0.12255278640653053,0.2,-1,0.33125426579072004,0.32985426579072
23,2022-06-26,2022-06-28,2022-08-13,20742.56,20742.57,24305.24,26880.33671875,0.2959025654861309,1.0,1,0.1717564409810357,0.1703564409810357
24,2022-08-13,2022-08-15,2022-09-30,24305.24,24305.25,19310.95,23955.644140625,-0.014383559239694876,0.2,-1,0.2054823546353154,0.20408235463531538
25,2022-09-30,2022-10-02,2022-11-17,19310.95,19312.24,16700.45,31591.487109375,0.6359364562269075,1.0,1,-0.13524013786075573,-0.13664013786075574
26,2022-11-17,2022-11-19,2023-01-04,16700.45,16699.43,16831.85,25224.38828125,0.5104017126035525,1.0,1,0.007929611968791717,0.006529611968791716
27,2023-01-04,2023-01-06,2023-02-21,16831.85,16831.85,24182.21,21492.33203125,0.27688471744044785,1.0,1,0.43669353042000747,0.43529353042000746
28,2023-02-21,2023-02-23,2023-04-10,24182.21,24182.21,30200.42,23550.4,-0.02612705786609242,0.2,-1,-0.24886931343330487,-0.2502693134333049
29,2023-04-10,2023-04-12,2023-05-28,30200.42,30200.43,27736.4,29673.630859375,-0.0174431064410693,0.4,-1,0.0815892356499559,0.0801892356499559
30,2023-05-28,2023-05-30,2023-07-15,27736.4,27736.39,30231.99,31095.282421875,0.12110015798283114,0.6,1,0.08997566013457425,0.08857566013457426
31,2023-07-15,2023-07-17,2023-09-01,30231.99,30232.0,25869.51,36265.137890625,0.19956171891512925,0.8,1,-0.14430041016141837,-0.14570041016141838
32,2023-09-01,2023-09-03,2023-10-19,25869.51,25869.52,29669.04,31340.169921875,0.21147133911214405,1.0,1,0.14687245839891894,0.14547245839891892
33,2023-10-19,2023-10-21,2023-12-06,29669.04,29669.05,43273.14,32632.506640625,0.09988414322219386,0.8,1,0.45852799466110317,0.45712799466110315
34,2023-12-06,2023-12-08,2024-01-23,43273.14,43273.15,40084.88,37350.5015625,-0.1368663895779229,0.0,-1,0.0736777886518547,0.0722777886518547
35,2024-01-23,2024-01-25,2024-03-11,40084.88,40084.89,71452.01,35214.881640625,-0.12149215263648032,0.2,-1,-0.7825173026544414,-0.7839173026544414
36,2024-03-11,2024-03-13,2024-04-28,71452.01,71452.0,63866.0,46143.0578125,-0.354209100450778,0.0,-1,0.10616917651010471,0.10476917651010471
37,2024-04-28,2024-04-30,2024-06-15,63866.0,63866.0,66676.87,81763.2984375,0.2802320238859487,1.0,1,0.044011993862148824,0.042611993862148825
38,2024-06-15,2024-06-17,2024-08-02,66676.87,66676.86,60697.99,69345.115625,0.0400175596874899,0.6,1,-0.08966933955798162,-0.09106933955798162
39,2024-08-02,2024-08-04,2024-09-19,60697.99,60697.99,63201.05,63391.01484375,0.044367611575770516,0.4,-1,-0.04123793885102289,-0.04263793885102289
40,2024-09-19,2024-09-21,2024-11-06,63201.05,63201.05,75857.89,69502.8953125,0.09971108569398765,1.0,1,0.20026312853979467,0.19886312853979465
41,2024-11-06,2024-11-08,2024-12-24,75857.89,75857.89,99429.6,66734.4828125,-0.12026971996584665,0.0,-1,-0.3107351127219595,-0.31213511272195954
42,2024-12-24,2024-12-26,2025-02-10,99429.6,99429.61,95778.2,68988.575,-0.30615656705850175,0.0,-1,0.03672356755698836,0.03532356755698836
43,2025-02-10,2025-02-12,2025-03-30,95778.2,95778.21,82550.01,71813.89375,-0.25020627084242547,0.0,-1,0.1381128338063533,0.1367128338063533
44,2025-03-30,2025-04-01,2025-05-17,82550.01,82550.0,106454.26,72349.4796875,-0.12356788706021957,0.2,-1,-0.28957310720775276,-0.29097310720775277
45,2025-05-17,2025-05-19,2025-07-04,106454.26,106454.27,108198.12,67526.89609375,-0.3656722042523239,0.0,-1,-0.01638121232713341,-0.01778121232713341
46,2025-07-04,2025-07-06,2025-08-21,108198.12,108198.12,116935.99,73843.45,-0.3175163302282886,0.0,-1,-0.08075805753371701,-0.08215805753371701
47,2025-08-21,2025-08-23,2025-10-08,116935.99,116936.0,121662.4,76803.10703125,-0.3432038585276441,0.0,-1,-0.040418690565779514,-0.04181869056577951
