asset,signal,filter,side,leverage,stop,take,train_trades,train_win_rate,train_avg_net,train_total,train_max_dd,validation_trades,validation_win_rate,validation_avg_net,validation_total,validation_max_dd,test_trades,test_win_rate,test_avg_net,test_total,test_max_dd
btc_1h,long_p100,high_vol24,1,3.0,0.3,,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.3,0.1,24,0.6666666666666666,0.016911001502188678,0.43769362457500205,-0.1698801707465275,7,0.8571428571428571,0.03668236018531309,0.2652691736803585,-0.11194057652188993,16,0.5625,0.008343113685996656,0.11789679424011967,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.3,0.15,24,0.6666666666666666,0.025547747918098246,0.7300270834554503,-0.1698801707465275,7,0.8571428571428571,0.048430842220719715,0.36094726786095443,-0.11194057652188993,16,0.5625,0.010988134207865187,0.16071303149743188,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.3,0.3,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.02036313420786519,0.3126653396878796,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.3,0.6,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.3,1.2,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,0.1,24,0.6666666666666666,0.016911001502188678,0.43769362457500205,-0.1698801707465275,7,0.8571428571428571,0.03668236018531309,0.2652691736803585,-0.11194057652188993,16,0.5625,0.008343113685996656,0.11789679424011967,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,0.15,24,0.6666666666666666,0.025547747918098246,0.7300270834554503,-0.1698801707465275,7,0.8571428571428571,0.048430842220719715,0.36094726786095443,-0.11194057652188993,16,0.5625,0.010988134207865187,0.16071303149743188,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,0.3,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.02036313420786519,0.3126653396878796,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,0.6,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.6,1.2,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,5.0,,,24,0.6666666666666666,0.04866505392428175,1.5748325624751587,-0.2718608203780746,7,0.8571428571428571,0.09922424537220524,0.7817313019450742,-0.18656762753648326,16,0.5625,0.040845825961907826,0.6075920841447324,-0.18075677967027148
btc_1h,long_p100,high_vol24,1,5.0,0.1,,24,0.4166666666666667,-0.005129709004680963,-0.2332914968946298,-0.5480320588966989,7,0.7142857142857143,0.039419687390491835,0.26260579895916014,-0.18999999999999984,16,0.375,-0.031710461488522065,-0.4360120161180303,-0.5103993615573248
btc_1h,long_p100,high_vol24,1,5.0,0.1,0.1,24,0.4166666666666667,-0.023557983408156628,-0.4767008107602849,-0.5784266813280523,7,0.7142857142857143,0.01717388869525635,0.10147594329488019,-0.18999999999999995,16,0.375,-0.026867023236890993,-0.39261566516482427,-0.49412517075864637
btc_1h,long_p100,high_vol24,1,5.0,0.1,0.15,24,0.4166666666666667,-0.015491064975344518,-0.37783397815447894,-0.5591415340877984,7,0.7142857142857143,0.03164692805216226,0.20600154855758301,-0.18999999999999984,16,0.375,-0.03195216235830296,-0.4379137726191651,-0.5120502853779162
btc_1h,long_p100,high_vol24,1,5.0,0.1,0.3,24,0.4166666666666667,-0.0048382403448535075,-0.22912097109520568,-0.5480320588966989,7,0.7142857142857143,0.039419687390491835,0.26260579895916014,-0.18999999999999984,16,0.375,-0.031710461488522065,-0.4360120161180303,-0.5103993615573248
btc_1h,long_p100,high_vol24,1,5.0,0.1,0.6,24,0.4166666666666667,-0.005129709004680963,-0.2332914968946298,-0.5480320588966989,7,0.7142857142857143,0.039419687390491835,0.26260579895916014,-0.18999999999999984,16,0.375,-0.031710461488522065,-0.4360120161180303,-0.5103993615573248
