asset,signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,ret_24,ret_72,ret_168,ret_288,atr_24_pct,atr_72_pct,vol_24,vol_72,volume_ratio_24,rsi_14,above_sma_72,above_sma_168,above_sma_288,atr_24_pct_pct,atr_72_pct_pct,vol_24_pct,vol_72_pct,volume_ratio_24_pct,rsi_14_pct,path_max_up,path_max_down,split
sol_5m,11,2026-01-28 01:55:00,2026-01-28 02:00:00,2026-01-28 03:55:00,127.01,127.0,126.89,126.61229858398436,-0.0031312606567642,0.2,-1,0.0008661417322834,-0.0005338582677165,-0.0007867201636377885,0.009698704189522234,0.02361379754996773,0.021966527196652708,0.00208644988583577,0.002392637500109355,0.0011320365113879718,0.001372294346625774,0.2000652323784619,50.331125827814745,False,True,True,0.5315068493150685,0.536986301369863,0.39452054794520547,0.5260273972602739,0.0,0.5068493150684932,0.0025984251968502736,-0.0029921259842519143,train
sol_5m,12,2026-01-28 03:55:00,2026-01-28 04:00:00,2026-01-28 05:55:00,126.89,126.9,126.7,127.22578125,0.0026462388683111,0.6,1,-0.0015760441292356,-0.0029760441292356,-0.0009448074954728769,-0.0008661417322834986,0.030620532813515178,0.019606267577340297,0.0018519977933643408,0.0020063309428113665,0.0008729279137026383,0.0010218112997128056,0.48501037678431663,52.348993288590854,False,True,True,0.38904109589041097,0.41643835616438357,0.2821917808219178,0.22465753424657534,0.1178082191780822,0.5232876712328767,0.0005516154452325228,-0.004097714736012725,train
sol_5m,13,2026-01-28 05:55:00,2026-01-28 06:00:00,2026-01-28 07:55:00,126.7,126.73,127.03,127.3149429321289,0.0048535353759187,0.8,1,0.0023672374339145,0.0009672374339145,-0.0014973599180392316,-0.003225552670914955,0.014086761645589974,0.01832502813052561,0.001466719284398845,0.001804349732526535,0.0009413491041130901,0.0009742713512121168,0.6678973968897229,48.78048780487799,False,True,True,0.2602739726027397,0.3287671232876712,0.35342465753424657,0.2054794520547945,0.3232876712328767,0.4986301369863014,0.0059970014992503096,-7.890791446385492e-05,train
sol_5m,14,2026-01-28 07:55:00,2026-01-28 08:00:00,2026-01-28 09:55:00,127.03,127.04,127.54,127.04508361816406,0.0001187405980009,0.6,1,0.0039357682619647,0.0025357682619647,0.0026045777426992878,0.00015746791591220166,0.024766053565666413,0.020649204563715218,0.0017909155317641342,0.0017012604196733918,0.0012069450941311756,0.0010057867659999471,1.8708448641605737,51.94805194805206,True,True,True,0.4520547945205479,0.27123287671232876,0.6465753424657534,0.30684931506849317,0.9315068493150684,0.4958904109589041,0.004329345088161185,-0.008816120906801062,train
sol_5m,15,2026-01-28 09:55:00,2026-01-28 10:00:00,2026-01-28 11:55:00,127.54,127.55,128.12,127.4817886352539,-0.0004564165339979,0.4,-1,-0.0044688357506861,-0.0058688357506861,0.004014799653625278,0.00512254708802895,0.013912075681691727,0.03112620260328236,0.0020973812137368673,0.0017793981844475763,0.0014088219447888292,0.0011880709523633254,1.066956929184449,66.23931623931622,True,True,True,0.6767123287671233,0.4273972602739726,0.726027397260274,0.5945205479452055,0.6246575342465753,0.810958904109589,0.005723245785966391,-0.0034496275970207213,train
sol_5m,16,2026-01-28 11:55:00,2026-01-28 12:00:00,2026-01-28 13:55:00,128.12,128.12,127.27,127.97496032714844,-0.001132061136837,0.2,-1,0.0066344052450828,0.0052344052450828,0.004547592912027554,0.011207576953433218,0.00881889763779542,0.03255963894261771,0.0019773129357893494,0.0019469594477399558,0.001272047703874174,0.0012807031263001975,1.4531344143012808,69.18918918918946,True,True,True,0.5205479452054794,0.5671232876712329,0.6520547945205479,0.6547945205479452,0.8191780821917808,0.8410958904109589,0.0005463627848891761,-0.010458944739306975,train
sol_5m,17,2026-01-28 13:55:00,2026-01-28 14:00:00,2026-01-28 15:55:00,127.27,127.27,126.01,127.46264343261718,0.0015136594061223,0.8,1,-0.0099002121474031,-0.0113002121474031,-0.006634405245082853,0.00188931748405885,0.0012587522618203728,0.03370695256660161,0.0025929127052722613,0.0022284207677466077,0.0014067773992604495,0.0013619957923175093,1.2514623200191872,53.1818181818182,True,True,True,0.7397260273972602,0.6575342465753424,0.673972602739726,0.6684931506849315,0.7205479452054795,0.536986301369863,0.00015714622456197702,-0.014614598884261754,train
sol_5m,18,2026-01-28 15:55:00,2026-01-28 16:00:00,2026-01-28 17:55:00,126.01,126.0,126.47,125.8007553100586,-0.0016605403534752,0.6,1,0.0037301587301588,0.0023301587301588,-0.009900212147403109,-0.01199623647483139,-0.007873395795606641,0.008564110773171096,0.0032338703277517656,0.0026210441852057564,0.0019143392373674973,0.001555669609845565,0.5977828651803033,37.4570446735398,False,False,False,0.8684931506849315,0.7643835616438356,0.873972602739726,0.7479452054794521,0.1917808219178082,0.2191780821917808,0.007857142857142785,-0.00642857142857145,train
sol_5m,19,2026-01-28 17:55:00,2026-01-28 18:00:00,2026-01-28 19:55:00,126.47,126.47,125.94,126.06458740234376,-0.0032056028912488,0.4,-1,0.0041907171661264,0.0027907171661264,0.0036505039282597185,-0.012878551358101786,-0.003309953503034091,0.02024846724749918,0.0031199757518251972,0.0029837994078525435,0.002207020888692814,0.0018614992203919538,1.0966061686341022,57.425742574257434,False,False,False,0.7917808219178082,0.821917808219178,0.9068493150684932,0.8054794520547945,0.6301369863013698,0.6767123287671233,0.0014232624337788824,-0.009725626630821549,train
sol_5m,20,2026-01-28 19:55:00,2026-01-28 20:00:00,2026-01-28 21:55:00,125.94,125.94,125.4,125.97769165039062,0.0002992825979881,0.6,1,-0.004287756074321,-0.005687756074321,-0.004190717166126401,-0.010450223933370029,-0.005998421468034754,0.0011924636298592528,0.0035797469694563385,0.003316173486492679,0.002111294833838299,0.0020648761797773148,0.8801358844881951,50.83056478405311,False,False,False,0.9013698630136986,0.8821917808219178,0.8383561643835616,0.8438356164383561,0.4931506849315068,0.5095890410958904,0.005478799428299208,-0.010084167063681093,train
sol_5m,21,2026-01-28 21:55:00,2026-01-28 22:00:00,2026-01-28 23:55:00,125.4,125.46,125.28,125.3289321899414,-0.0005667289478357,0.4,-1,0.0014347202295551,3.472022955515312e-05,-0.004287756074321081,-0.00484088564399654,-0.012831614579233208,-0.012598425196850394,0.0030003987240829304,0.0032473861421229754,0.0017544012430902776,0.0020108097116490193,0.6845011717446327,48.95104895104917,False,False,False,0.6191780821917808,0.8,0.6191780821917808,0.7780821917808219,0.3287671232876712,0.473972602739726,0.002470907062011918,-0.00374621393272756,train
sol_5m,22,2026-01-28 23:55:00,2026-01-29 00:00:00,2026-01-29 01:55:00,125.28,125.29,124.25,125.25397186279297,-0.0002077597158926,0.4,-1,0.0083007422779153,0.0069007422779153,-0.000956937799043045,-0.009409346089981785,-0.017719931002038614,-0.014396978994571596,0.0016030757769263495,0.0027349847452816725,0.0009852293990040195,0.001661252091085797,0.6956375183659711,36.43410852713191,False,False,False,0.06301369863013699,0.5671232876712329,0.1178082191780822,0.5726027397260274,0.3506849315068493,0.1726027397260274,0.0010375927847394717,-0.010934631654561433,train
sol_5m,23,2026-01-29 01:55:00,2026-01-29 02:00:00,2026-01-29 03:55:00,124.25,124.25,122.99,124.46416473388672,0.0017236598300742,0.8,1,-0.0101408450704225,-0.0115408450704225,-0.008221583652618158,-0.013419088454819761,-0.03020605682172961,-0.021730572395874392,0.0023507712944332536,0.00233176838810641,0.001243682653668199,0.0013521256062061884,0.5699432617234858,30.17751479289916,False,False,False,0.5726027397260274,0.4054794520547945,0.43561643835616437,0.3863013698630137,0.1780821917808219,0.049315068493150684,0.0037826961770623946,-0.013118712273641808,train
sol_5m,24,2026-01-29 03:55:00,2026-01-29 04:00:00,2026-01-29 05:55:00,122.99,123.0,123.16,122.02417755126952,-0.0078528534737008,0.0,-1,-0.00130081300813,-0.00270081300813,-0.010140845070422566,-0.019218500797448246,-0.03362929205625831,-0.030735282528174035,0.003032089329755803,0.0023466225799748785,0.0019754810476334626,0.0014517365921603077,0.3666780637825033,46.04651162790697,False,False,False,0.7726027397260274,0.4301369863013699,0.8575342465753425,0.4986301369863014,0.0410958904109589,0.4849315068493151,0.006178861788617818,-0.004796747967479753,train
sol_5m,25,2026-01-29 05:55:00,2026-01-29 06:00:00,2026-01-29 07:55:00,123.16,123.17,123.71,123.62059173583984,0.0037397834998363,1.0,1,0.0043841844605017,0.0029841844605017,0.0013822261972518124,-0.0169220945083014,-0.02261725259900016,-0.027940015785319683,0.0016881833928765022,0.00236255458121324,0.0010461947222207982,0.0014713686815623383,1.1858233996182208,39.8305084745757,False,False,False,0.0958904109589041,0.4767123287671233,0.19726027397260273,0.5342465753424658,0.7452054794520548,0.31232876712328766,0.006089145084030134,-0.0012178290168061157,train
sol_5m,26,2026-01-29 07:55:00,2026-01-29 08:00:00,2026-01-29 09:55:00,123.71,123.72,122.96,123.65045013427736,-0.0004813666293965,0.4,-1,0.0061429033301002,0.0047429033301002,0.004465735628450762,-0.0043460764587525125,-0.02182335731794105,-0.02613555852948124,0.0014651200388004423,0.002053413449016083,0.0009398326818729005,0.001405320265635731,0.8851903279410944,59.52380952380928,True,False,False,0.03287671232876712,0.3178082191780822,0.09315068493150686,0.4520547945205479,0.5342465753424658,0.8246575342465754,0.001131587455544869,-0.007032007759456893,train
sol_5m,27,2026-01-29 09:55:00,2026-01-29 10:00:00,2026-01-29 11:55:00,122.96,122.95,122.69,123.23956604003908,0.0022736340276436,0.8,1,-0.0021146807645384,-0.0035146807645384,-0.00606256567779484,-0.0002439222701032806,-0.023662061299031367,-0.03591030265014905,0.0015824929516373943,0.0015824929516374071,0.0011595988459161327,0.0010539243113470024,0.8666296303603563,38.461538461538375,False,False,False,0.12602739726027398,0.0,0.3287671232876712,0.19452054794520549,0.4849315068493151,0.273972602739726,0.002440016266775036,-0.002684017893452628,train
sol_5m,28,2026-01-29 11:55:00,2026-01-29 12:00:00,2026-01-29 13:55:00,122.69,122.7,122.84,122.63868865966796,-0.0004182194174914,0.4,-1,-0.0011409942950284,-0.0025409942950284,-0.0021958360442420055,-0.00381617408249435,-0.02161084529505586,-0.04238214174211685,0.0015316380036406087,0.00153163800364062,0.0008541888512553311,0.0009957019817984018,1.1518038974866882,39.04109589041088,False,False,False,0.136986301369863,0.049315068493150684,0.03561643835616438,0.0410958904109589,0.7013698630136986,0.3041095890410959,0.0034229828850855792,-0.0027709861450693207,train
sol_5m,29,2026-01-29 13:55:00,2026-01-29 14:00:00,2026-01-29 15:55:00,122.84,122.84,117.58,122.6034927368164,-0.0019253277693226,0.2,-1,0.042819928362097,0.041419928362097,0.001222593528404925,-0.007032576186241979,-0.019476372924648766,-0.034807888740472914,0.001712932812330421,0.0016089131299974742,0.0015083336160320502,0.0011935759322251006,1.0683137248171446,58.38509316770197,False,False,False,0.29041095890410956,0.12602739726027398,0.6328767123287671,0.2493150684931507,0.6493150684931507,0.852054794520548,0.0014653207424291104,-0.0553565613806577,train
sol_5m,30,2026-01-29 15:55:00,2026-01-29 16:00:00,2026-01-29 17:55:00,117.58,117.6,117.82,117.42176361083985,-0.0013457764004095,0.6,1,0.0018707482993196,0.0004707482993196,-0.042819928362097026,-0.04375406636304491,-0.05368209255533196,-0.06689945242441087,0.006495577479163122,0.003294447279393704,0.004389167589441303,0.0028196085749913353,0.7363201977876814,25.38265306122446,False,False,False,1.0,0.947945205479452,0.9972602739726028,1.0,0.36164383561643837,0.06301369863013699,0.019387755102040938,-0.007823129251700589,train
sol_5m,31,2026-01-29 17:55:00,2026-01-29 18:00:00,2026-01-29 19:55:00,117.82,117.84,116.74,117.90670471191406,0.0007359082661184,0.8,1,-0.0093346911065852,-0.0107346911065852,0.002041163463174067,-0.03969353655554653,-0.04203593788112858,-0.0683956669565905,0.004572653199796297,0.004280305173617011,0.0032344295392526283,0.0033426098380445355,1.842853456591263,46.61654135338334,False,False,False,0.915068493150685,1.0,0.9095890410958904,1.0,0.9123287671232877,0.5534246575342465,0.0022063815342836524,-0.02180923285811276,train
sol_5m,32,2026-01-29 19:55:00,2026-01-29 20:00:00,2026-01-29 21:55:00,116.74,116.73,117.36,116.6018844604492,-0.0011831038166076,0.4,-1,-0.0053970701619121,-0.0067970701619121,-0.009166525207944254,-0.049658091826766615,-0.052127314063007524,-0.07305065904398922,0.004536434241334006,0.0052312356042868245,0.002736064218128584,0.0035669910468560675,0.4527725912132587,56.424581005586504,False,False,False,0.8876712328767123,1.0,0.8712328767123287,0.9972602739726028,0.07671232876712329,0.8493150684931506,0.007881435791998737,-0.0023130300693909867,train
sol_5m,33,2026-01-29 21:55:00,2026-01-29 22:00:00,2026-01-29 23:55:00,117.36,117.37,117.74,116.8900360107422,-0.0040044648028102,0.2,-1,-0.0031524239584219,-0.0045524239584219,0.005310947404488564,-0.001871066507909469,-0.051329722738662986,-0.06411483253588524,0.002858015223812774,0.003987019995455575,0.0017640005989257143,0.002624882097218071,0.4091775117011731,62.50000000000022,True,False,False,0.4904109589041096,0.8493150684931506,0.5095890410958904,0.7945205479452054,0.06301369863013699,0.8904109589041096,0.004174831728721129,-0.0014484110079237,train
sol_5m,34,2026-01-29 23:55:00,2026-01-30 00:00:00,2026-01-30 01:55:00,117.74,117.73,115.15,116.68809814453124,-0.0089341078263015,0.0,-1,0.0219145502420793,0.0205145502420793,0.003237900477164324,-0.0006790018672551135,-0.04245283018867929,-0.06018518518518523,0.001666808221505014,0.0030045014438593496,0.0010840607717526277,0.0019713044930024255,0.5631696904450019,54.285714285713674,True,False,False,0.22465753424657534,0.5671232876712329,0.19452054794520549,0.6027397260273972,0.18082191780821918,0.7287671232876712,0.0028030238681728825,-0.049435148220504654,train
sol_5m,35,2026-01-30 01:55:00,2026-01-30 02:00:00,2026-01-30 03:55:00,115.15,115.16,114.35,115.3314453125,0.0015757300260528,0.6,1,-0.0070336922542549,-0.0084336922542549,-0.02199762187871568,-0.01362001027925297,-0.06145570136115408,-0.07323943661971821,0.0051056592849906025,0.0032409417667776386,0.0052869651395407976,0.0032741020039135714,1.7404746020427113,28.317152103559906,False,False,False,0.9287671232876712,0.6794520547945205,1.0,0.8767123287671232,0.8986301369863013,0.12602739726027398,0.001128864188954637,-0.021448419590135437,train
sol_5m,36,2026-01-30 03:55:00,2026-01-30 04:00:00,2026-01-30 05:55:00,114.35,114.35,115.39,114.1202377319336,-0.0020092896201696,0.2,-1,-0.0090948841276783,-0.0104948841276783,-0.006947459834997893,-0.025647580095432887,-0.06911429501790955,-0.07024961378973904,0.00404459991254921,0.0036340669484526177,0.002386170091112928,0.0033871805363634025,0.4828270416525162,64.53201970443311,False,False,False,0.7506849315068493,0.7972602739726027,0.736986301369863,0.9041095890410958,0.12054794520547946,0.8904109589041096,0.015303891560996874,-0.0013117621337996876,train
sol_5m,37,2026-01-30 05:55:00,2026-01-30 06:00:00,2026-01-30 07:55:00,115.39,115.39,115.71,114.25335388183592,-0.0098504733353329,0.2,-1,-0.0027732039171504,-0.0041732039171504,0.009094884127678338,-0.01995923220655682,-0.01862561660146278,-0.06308866515102307,0.002552936418522694,0.0038853742380911215,0.0015364614835328405,0.0034571016664835964,0.22184596817140947,42.66666666666684,False,False,False,0.536986301369863,0.8301369863013699,0.5068493150684932,0.9452054794520548,0.0027397260273972603,0.42191780821917807,0.0060663835687668755,-0.021319005113094702,train
sol_5m,38,2026-01-30 07:55:00,2026-01-30 08:00:00,2026-01-30 09:55:00,115.71,115.72,115.3,114.54999542236328,-0.0100251022179302,0.2,-1,0.0036294503975112,0.0022294503975112,0.002773203917150413,0.004863221884498392,-0.01790867424885423,-0.0646673672298117,0.00394664822976982,0.0034965286780168857,0.003036412607280953,0.0023816870022510405,0.8957089240239713,78.18181818181786,True,False,False,0.7424657534246575,0.6054794520547945,0.8328767123287671,0.5589041095890411,0.5205479452054794,0.9835616438356164,0.0038022813688212143,-0.009764949879018325,train
sol_5m,39,2026-01-30 09:55:00,2026-01-30 10:00:00,2026-01-30 11:55:00,115.3,115.3,117.01,113.84886474609377,-0.0125857350729076,0.2,-1,-0.0148308759757156,-0.0162308759757156,-0.003543341111399201,0.008307826847398392,-0.012335103649134815,-0.062296681847755386,0.0032126337091644883,0.0032427483858533247,0.0019779422110899943,0.002250643183160814,0.8876932595782577,45.422535211267494,True,False,False,0.6191780821917808,0.536986301369863,0.5972602739726027,0.5150684931506849,0.5178082191780822,0.43561643835616437,0.016738941890720005,-0.002341717259323417,train
sol_5m,40,2026-01-30 11:55:00,2026-01-30 12:00:00,2026-01-30 13:55:00,117.01,117.02,115.74,116.34692077636718,-0.0056668594447723,0.2,-1,0.0109383011451034,0.0095383011451034,0.01483087597571564,0.014039344830574674,-0.002982276755282842,-0.04629554160893301,0.002955587841495033,0.0033413573388789137,0.0026232238284282093,0.0025659825728053423,2.050321635766074,74.32950191570914,True,True,False,0.5205479452054794,0.5616438356164384,0.7068493150684931,0.5863013698630137,0.9424657534246575,0.9534246575342465,0.0020509314647070287,-0.015894718851478418,train
sol_5m,41,2026-01-30 13:55:00,2026-01-30 14:00:00,2026-01-30 15:55:00,115.74,115.73,116.74,115.80621185302736,0.0005720740714303,0.6,1,0.0087272098850772,0.0073272098850772,-0.01085377318177938,0.00025926886180971387,-0.016986580601324963,-0.057798762618039845,0.0031068198836472793,0.0030984198298869177,0.0016545508014305962,0.002141910129518287,0.36174654757932223,39.08045977011481,False,True,False,0.5424657534246575,0.34794520547945207,0.4191780821917808,0.36712328767123287,0.04657534246575343,0.3095890410958904,0.015985483452864324,-0.010628186295688291,train
sol_5m,42,2026-01-30 15:55:00,2026-01-30 16:00:00,2026-01-30 17:55:00,116.74,116.74,116.59,116.43536834716797,-0.0026094882031182,0.4,-1,0.0012849066301181,-0.0001150933698818,0.008640055296353921,0.012489158716392001,0.013808076422058058,-0.007144072121109013,0.005553651990177614,0.003865427445605632,0.0035372110734133875,0.002716520540920934,0.7216075324582041,48.50088183421515,True,True,True,0.8931506849315068,0.7616438356164383,0.8575342465753425,0.6027397260273972,0.3232876712328767,0.4547945205479452,0.01027925304094568,-0.005225286962480702,train
sol_5m,43,2026-01-30 17:55:00,2026-01-30 18:00:00,2026-01-30 19:55:00,116.59,116.59,118.24,116.39812469482422,-0.0016457269506457,0.4,-1,-0.0141521571318294,-0.0155521571318294,-0.0012849066301181544,-0.00358943680027346,0.01958898119807606,-0.010439653709047647,0.004735254595877296,0.004460073762758397,0.0034236031434573305,0.002974672313560061,0.6746453768589765,41.111111111111164,True,True,True,0.7589041095890411,0.8712328767123287,0.7863013698630137,0.5753424657534246,0.29041095890410956,0.2958904109589041,0.021614203619521266,-0.019984561283128865,train
sol_5m,44,2026-01-30 19:55:00,2026-01-30 20:00:00,2026-01-30 21:55:00,118.24,118.24,117.31,118.69093475341796,0.0038137242339138,0.6,1,-0.0078653585926927,-0.0092653585926927,0.01415215713182949,0.021600138240884803,0.024698847387121914,0.01284906630118221,0.006113977221470449,0.005422116974890996,0.0045017096979557926,0.0038060358560310036,0.446093868142434,67.95774647887306,True,True,True,0.9041095890410958,1.0,0.8767123287671232,0.9945205479452055,0.09315068493150686,0.8493150684931506,0.0012686062246278773,-0.015223274695534528,train
sol_5m,45,2026-01-30 21:55:00,2026-01-30 22:00:00,2026-01-30 23:55:00,117.31,117.32,117.53,117.3467544555664,0.0003133105069167,0.4,-1,-0.0017899761336517,-0.0031899761336517,-0.007865358592692773,0.004882645194449253,0.013827672629850518,-0.000426039536468914,0.004361662830676571,0.005076767160136016,0.0022045826396206794,0.003476355915669239,0.6303688498496379,52.89575289575304,True,True,True,0.5506849315068493,0.8465753424657534,0.38904109589041097,0.8082191780821918,0.25753424657534246,0.5095890410958904,0.002130923968632903,-0.006904193658370139,train
sol_5m,46,2026-01-30 23:55:00,2026-01-31 00:00:00,2026-01-31 01:55:00,117.53,117.54,118.09,118.04730987548828,0.0044015134475306,0.8,1,0.0046792581248935,0.0032792581248935,0.0018753729434830557,0.008062441032678613,0.019340849956634987,-0.00178359096313907,0.002354008905527677,0.0042861397090104714,0.001509135858926269,0.0030031622561285387,0.51170828809923,56.52173913043508,True,True,True,0.0958904109589041,0.6273972602739726,0.12054794520547946,0.4383561643835616,0.13972602739726028,0.6027397260273972,0.006550961374851116,-0.0020418580908627693,train
sol_5m,47,2026-01-31 01:55:00,2026-01-31 02:00:00,2026-01-31 03:55:00,118.09,118.08,118.3,117.86011047363282,-0.0019467315299109,0.4,-1,-0.0018631436314362,-0.0032631436314362,0.004764740917212684,-0.0012686062246277663,0.009229980343560262,0.025531914893617058,0.0019970643859203367,0.002890921237097888,0.0010619204966670962,0.0016520004906399126,0.5440157067130439,61.72839506172876,True,True,True,0.10136986301369863,0.04657534246575343,0.04657534246575343,0.024657534246575342,0.16164383561643836,0.7150684931506849,0.004065040650406582,-0.004827235772357663,train
sol_5m,48,2026-01-31 03:55:00,2026-01-31 04:00:00,2026-01-31 05:55:00,118.3,118.24,118.54,118.73633117675782,0.0036883446894151,1.0,1,0.0025372124492557,0.0011372124492557,0.001778304682868992,0.008439178245673862,0.022118541558665994,0.03454306952339303,0.0019759087066779173,0.0021027049873203665,0.0014343214040696056,0.0013314960062222596,0.5595551292889213,47.88732394366196,True,True,True,0.09315068493150686,0.0,0.2356164383561644,0.005479452054794521,0.16986301369863013,0.336986301369863,0.0045669824086604915,-0.0027063599458727605,train
