timestamp,open,high,low,close,volume,amount
2025-02-21 03:00:00,98111.13,98298.26,98085.15,98141.99,681.75535,66915219.862247
2025-02-21 04:00:00,98141.99,98271.15,98117.73,98204.01,473.82511,46532677.5670376
2025-02-21 05:00:00,98204.02,98389.31,98156.94,98333.58,529.58796,52050905.1017891
2025-02-21 06:00:00,98333.59,98421.35,98292.63,98409.99,351.55104,34585509.300154
2025-02-21 07:00:00,98410.0,98610.17,98172.0,98179.76,701.51737,69042913.3776084
2025-02-21 08:00:00,98179.77,98261.91,98150.0,98213.41,369.05095,36238899.2580704
2025-02-21 09:00:00,98213.41,98896.81,98111.11,98337.7,1333.69974,131337034.3890371
2025-02-21 10:00:00,98337.7,98679.83,98240.63,98612.0,708.6109,69776740.5160279
2025-02-21 11:00:00,98612.0,98833.11,98490.57,98629.3,1059.33669,104521717.2281625
2025-02-21 12:00:00,98629.31,98957.93,98531.29,98904.0,884.67204,87383682.5863573
2025-02-21 13:00:00,98903.99,99475.0,98800.0,99334.93,1714.51363,170150394.7173019
2025-02-21 14:00:00,99334.92,99380.17,98345.69,98777.77,1637.06895,161782187.2122271
2025-02-21 15:00:00,98777.78,99333.34,97177.31,98104.04,4683.56662,459112770.2075297
2025-02-21 16:00:00,98104.04,98757.0,97709.92,98215.81,2505.67226,246327991.1932523
2025-02-21 17:00:00,98215.81,98430.58,96832.01,96971.9,2514.76545,245194482.9085301
2025-02-21 18:00:00,96971.91,97223.4,96515.49,96543.52,1909.78074,185021743.2736112
2025-02-21 19:00:00,96543.52,96829.0,95247.15,95285.11,2511.89738,240946856.2333176
2025-02-21 20:00:00,95285.11,95671.9,94871.95,95066.25,3052.23437,290758727.7769415
2025-02-21 21:00:00,95066.24,95480.0,95006.13,95395.03,1568.74037,149417955.2350278
2025-02-21 22:00:00,95395.03,95930.6,95245.49,95823.53,839.00621,80221783.1257897
2025-02-21 23:00:00,95823.53,96202.68,95666.88,96181.98,596.54382,57255360.3718119
2025-02-22 00:00:00,96181.99,96214.59,95770.49,96185.9,768.4782,73772255.0964678
2025-02-22 01:00:00,96185.91,96451.15,96123.72,96233.2,648.88943,62469695.6909393
2025-02-22 02:00:00,96233.2,96455.97,96107.0,96343.22,535.98292,51614035.8104255
2025-02-22 03:00:00,96343.22,96358.0,96156.53,96299.07,294.62585,28361691.2015593
2025-02-22 04:00:00,96299.08,96470.59,96273.85,96387.36,379.90865,36620576.2630362
2025-02-22 05:00:00,96387.36,96530.0,96312.0,96509.83,276.29303,26648935.0756734
2025-02-22 06:00:00,96509.83,96578.99,96327.12,96395.18,421.81388,40677596.0447788
2025-02-22 07:00:00,96395.19,96511.93,96288.09,96288.09,316.89443,30561057.543262
2025-02-22 08:00:00,96288.09,96348.6,96159.01,96219.8,439.1344,42256364.0133442
2025-02-22 09:00:00,96219.81,96529.79,96151.0,96493.95,763.6474,73572172.7686642
2025-02-22 10:00:00,96493.96,96583.7,96437.24,96500.16,488.18431,47120736.3781055
2025-02-22 11:00:00,96500.17,96611.53,96500.16,96580.0,368.66866,35597028.6393778
2025-02-22 12:00:00,96580.0,96980.0,96575.0,96823.94,584.35002,56540228.8668154
2025-02-22 13:00:00,96823.94,96916.83,96523.98,96566.03,506.64162,49005784.3976011
2025-02-22 14:00:00,96566.04,96716.71,96498.27,96535.9,599.34114,57895811.3981363
2025-02-22 15:00:00,96535.91,96708.43,96485.37,96592.0,600.52191,58004445.7098508
2025-02-22 16:00:00,96592.01,96811.03,96455.0,96504.01,677.72506,65527040.749877
2025-02-22 17:00:00,96504.01,96685.99,96476.0,96639.38,477.9575,46166884.6701264
2025-02-22 18:00:00,96639.39,96823.53,96415.09,96449.99,543.0476,52495335.3104517
2025-02-22 19:00:00,96449.98,96645.0,96345.49,96639.99,607.21529,58578231.6603661
2025-02-22 20:00:00,96640.0,96645.0,96508.0,96578.01,231.41537,22350869.1911573
