signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
1,2025-03-08 02:00:00,2025-03-08 03:00:00,2025-03-09 02:00:00,86180.19,86180.19,86003.33,86105.488671875,-0.0008668039386429905,0.45,0,0.0,0.0
2,2025-03-09 02:00:00,2025-03-09 03:00:00,2025-03-10 02:00:00,86003.33,86003.32,82198.12,85130.31015625,-0.010151000475795535,0.3,-1,0.04424480357269944,0.042844803572699444
3,2025-03-10 02:00:00,2025-03-10 03:00:00,2025-03-11 02:00:00,82198.12,82198.12,79354.53,81557.596484375,-0.0077924351022261255,0.3,-1,0.03459434352026536,0.03319434352026536
4,2025-03-11 02:00:00,2025-03-11 03:00:00,2025-03-12 02:00:00,79354.53,79354.54,82430.79,79877.891015625,0.006595225447431924,0.7,1,0.0387658979561849,0.037365897956184904
5,2025-03-12 02:00:00,2025-03-12 03:00:00,2025-03-13 02:00:00,82430.79,82430.8,83785.58,83164.8125,0.00890471266865216,0.5,0,0.0,0.0
6,2025-03-13 02:00:00,2025-03-13 03:00:00,2025-03-14 02:00:00,83785.58,83785.59,82226.98,84504.911328125,0.008585383405175446,0.6,1,-0.018602363485176854,-0.020002363485176852
7,2025-03-14 02:00:00,2025-03-14 03:00:00,2025-03-15 02:00:00,82226.98,82226.98,84557.95,81693.99921875,-0.006481823621030419,0.35,-1,-0.02834799478224781,-0.029747994782247808
8,2025-03-15 02:00:00,2025-03-15 03:00:00,2025-03-16 02:00:00,84557.95,84557.96,83966.05,84651.9125,0.001111220175039751,0.4,-1,0.007000050616169151,0.005600050616169151
9,2025-03-16 02:00:00,2025-03-16 03:00:00,2025-03-17 02:00:00,83966.05,83966.05,83212.51,83400.891015625,-0.006730803513741596,0.5,0,0.0,0.0
10,2025-03-17 02:00:00,2025-03-17 03:00:00,2025-03-18 02:00:00,83212.51,83212.51,83367.64,83631.094140625,0.0050303030232474065,0.5,0,0.0,0.0
11,2025-03-18 02:00:00,2025-03-18 03:00:00,2025-03-19 02:00:00,83367.64,83367.65,82868.91,82792.64765625,-0.006897068739741196,0.25,-1,0.005982416440909577,0.004582416440909577
12,2025-03-19 02:00:00,2025-03-19 03:00:00,2025-03-20 02:00:00,82868.91,82868.91,86065.51,82166.616015625,-0.008474758318590209,0.25,-1,-0.038574176974211394,-0.03997417697421139
13,2025-03-20 02:00:00,2025-03-20 03:00:00,2025-03-21 02:00:00,86065.51,86065.51,84685.4,86530.31015625,0.005400539150351935,0.7,1,-0.016035575691121795,-0.017435575691121794
14,2025-03-21 02:00:00,2025-03-21 03:00:00,2025-03-22 02:00:00,84685.4,84685.39,84188.96,85688.340625,0.01184313500320015,0.75,1,-0.005862050112776185,-0.007262050112776185
15,2025-03-22 02:00:00,2025-03-22 03:00:00,2025-03-23 02:00:00,84188.96,84188.97,84233.78,84814.513671875,0.007430352766859149,0.7,1,0.000532254997299475,-0.000867745002700525
16,2025-03-23 02:00:00,2025-03-23 03:00:00,2025-03-24 02:00:00,84233.78,84233.78,85883.16,84591.64921875,0.00424852379591657,0.7,1,0.019580980457009067,0.01818098045700907
17,2025-03-24 02:00:00,2025-03-24 03:00:00,2025-03-25 02:00:00,85883.16,85883.16,86854.94,85851.762109375,-0.00036558844161072024,0.45,0,0.0,0.0
18,2025-03-25 02:00:00,2025-03-25 03:00:00,2025-03-26 02:00:00,86854.94,86854.94,87324.6,86593.657421875,-0.0030082638722104095,0.2,-1,-0.005407406878641607,-0.006807406878641608
19,2025-03-26 02:00:00,2025-03-26 03:00:00,2025-03-27 02:00:00,87324.6,87324.61,87575.39,86995.50859375,-0.0037685990688764216,0.3,-1,-0.0028718135700807057,-0.004271813570080706
20,2025-03-27 02:00:00,2025-03-27 03:00:00,2025-03-28 02:00:00,87575.39,87575.38,86987.77,87353.86328125,-0.002529554464444861,0.4,-1,0.006709762492609239,0.005309762492609239
21,2025-03-28 02:00:00,2025-03-28 03:00:00,2025-03-29 02:00:00,86987.77,86987.78,83851.4,87840.982421875,0.009808418147459063,0.9,1,-0.03605540916206862,-0.03745540916206862
22,2025-03-29 02:00:00,2025-03-29 03:00:00,2025-03-30 02:00:00,83851.4,83851.39,83330.0,84090.619140625,0.002852893817217217,0.55,0,0.0,0.0
23,2025-03-30 02:00:00,2025-03-30 03:00:00,2025-03-31 02:00:00,83330.0,83330.0,81922.3,82663.850390625,-0.007994115077103098,0.25,-1,0.016893075723028894,0.015493075723028894
24,2025-03-31 02:00:00,2025-03-31 03:00:00,2025-04-01 02:00:00,81922.3,81922.3,83100.0,81448.78203125,-0.005780086359269748,0.2,-1,-0.014375817085213738,-0.015775817085213736
25,2025-04-01 02:00:00,2025-04-01 03:00:00,2025-04-02 02:00:00,83100.0,83100.0,84714.36,82014.909375,-0.013057648916967517,0.1,-1,-0.01942671480144398,-0.020826714801443977
26,2025-04-02 02:00:00,2025-04-02 03:00:00,2025-04-03 02:00:00,84714.36,84714.36,83768.01,85459.378125,0.008794472684442167,0.75,1,-0.011171069462131422,-0.012571069462131422
27,2025-04-03 02:00:00,2025-04-03 03:00:00,2025-04-04 02:00:00,83768.01,83768.0,82910.86,83593.265625,-0.0020860514055424605,0.45,0,0.0,0.0
28,2025-04-04 02:00:00,2025-04-04 03:00:00,2025-04-05 02:00:00,82910.86,82910.86,83976.61,82478.2,-0.005218375493873784,0.25,-1,-0.012854166510876786,-0.014254166510876786
29,2025-04-05 02:00:00,2025-04-05 03:00:00,2025-04-06 02:00:00,83976.61,83976.61,83300.01,84602.609765625,0.007454453872631911,0.75,1,-0.008057005397098194,-0.009457005397098194
30,2025-04-06 02:00:00,2025-04-06 03:00:00,2025-04-07 02:00:00,83300.01,83300.01,78447.42,82865.8265625,-0.005212285538741174,0.25,-1,0.05825437475937878,0.05685437475937878
31,2025-04-07 02:00:00,2025-04-07 03:00:00,2025-04-08 02:00:00,78447.42,78447.42,79947.05,80873.603515625,0.030927511900646337,0.95,1,0.01911637119487164,0.01771637119487164
32,2025-04-08 02:00:00,2025-04-08 03:00:00,2025-04-09 02:00:00,79947.05,79947.05,75674.44,80540.590234375,0.007424166800088306,0.8,1,-0.05344299758402593,-0.05484299758402593
33,2025-04-09 02:00:00,2025-04-09 03:00:00,2025-04-10 02:00:00,75674.44,75674.45,82200.0,79371.216796875,0.0488510624839113,1.0,1,0.08623187879132255,0.08483187879132255
34,2025-04-10 02:00:00,2025-04-10 03:00:00,2025-04-11 02:00:00,82200.0,82201.24,80302.05,82610.697265625,0.004996317100060821,0.55,0,0.0,0.0
35,2025-04-11 02:00:00,2025-04-11 03:00:00,2025-04-12 02:00:00,80302.05,80302.05,82804.87,80359.568359375,0.0007162751059904216,0.45,0,0.0,0.0
36,2025-04-12 02:00:00,2025-04-12 03:00:00,2025-04-13 02:00:00,82804.87,82804.86,85302.22,83623.96875,0.009891915173588273,0.75,1,0.030159582420645314,0.028759582420645316
37,2025-04-13 02:00:00,2025-04-13 03:00:00,2025-04-14 02:00:00,85302.22,85302.21,85140.7,85611.08046875,0.00362077878805499,0.6,1,-0.0018933858806238213,-0.0032933858806238215
38,2025-04-14 02:00:00,2025-04-14 03:00:00,2025-04-15 02:00:00,85140.7,85140.69,85232.83,84770.71953125,-0.004345518286201516,0.4,-1,-0.00108220875353493,-0.0024822087535349303
39,2025-04-15 02:00:00,2025-04-15 03:00:00,2025-04-16 02:00:00,85232.83,85232.83,83900.0,85603.3578125,0.004347242869912915,0.65,1,-0.015637519017026702,-0.0170375190170267
40,2025-04-16 02:00:00,2025-04-16 03:00:00,2025-04-17 02:00:00,83900.0,83900.0,84272.86,84554.21875,0.007797601311084634,0.75,1,0.004444100119189498,0.003044100119189498
41,2025-04-17 02:00:00,2025-04-17 03:00:00,2025-04-18 02:00:00,84272.86,84272.86,84888.0,85271.82578125,0.011853944214661748,0.85,1,0.007299384404421572,0.0058993844044215715
42,2025-04-18 02:00:00,2025-04-18 03:00:00,2025-04-19 02:00:00,84888.0,84888.0,84785.8,85455.583984375,0.00668626878210114,0.8,1,-0.0012039393082650118,-0.002603939308265012
43,2025-04-19 02:00:00,2025-04-19 03:00:00,2025-04-20 02:00:00,84785.8,84785.8,85226.44,85662.719921875,0.010342768740461217,0.8,1,0.005197096683642766,0.0037970966836427655
44,2025-04-20 02:00:00,2025-04-20 03:00:00,2025-04-21 02:00:00,85226.44,85226.44,87350.01,85801.365234375,0.006745855328170442,0.85,1,0.02491679812039549,0.02351679812039549
45,2025-04-21 02:00:00,2025-04-21 03:00:00,2025-04-22 02:00:00,87350.01,87350.0,88169.21,86512.9671875,-0.009582629841713741,0.2,-1,-0.009378477389811124,-0.010778477389811124
46,2025-04-22 02:00:00,2025-04-22 03:00:00,2025-04-23 02:00:00,88169.21,88169.21,92868.77,87617.501171875,-0.006257386542592442,0.3,-1,-0.053301600411300054,-0.05470160041130005
47,2025-04-23 02:00:00,2025-04-23 03:00:00,2025-04-24 02:00:00,92868.77,92868.76,93101.23,90798.970703125,-0.022287355554240725,0.1,-1,-0.0025032099061084168,-0.003903209906108417
48,2025-04-24 02:00:00,2025-04-24 03:00:00,2025-04-25 02:00:00,93101.23,93101.23,92992.33,91158.033203125,-0.02087187029510775,0.15,-1,0.0011696945357220212,-0.00023030546427797879
49,2025-04-25 02:00:00,2025-04-25 03:00:00,2025-04-26 02:00:00,92992.33,92992.33,95000.0,90490.18671875,-0.02690698556805709,0.0,-1,-0.021589630026476403,-0.0229896300264764
50,2025-04-26 02:00:00,2025-04-26 03:00:00,2025-04-27 02:00:00,95000.0,95000.0,94345.86,94884.640234375,-0.00121431332236841,0.55,0,0.0,0.0
51,2025-04-27 02:00:00,2025-04-27 03:00:00,2025-04-28 02:00:00,94345.86,94345.86,93621.64,94153.9,-0.0020346414776440834,0.5,0,0.0,0.0
52,2025-04-28 02:00:00,2025-04-28 03:00:00,2025-04-29 02:00:00,93621.64,93621.64,94615.68,93051.969921875,-0.00608481199565612,0.25,-1,-0.01061763071016486,-0.01201763071016486
53,2025-04-29 02:00:00,2025-04-29 03:00:00,2025-04-30 02:00:00,94615.68,94615.69,94641.99,94272.9953125,-0.0036218593736259464,0.15,-1,-0.00027796658249812367,-0.0016779665824981237
54,2025-04-30 02:00:00,2025-04-30 03:00:00,2025-05-01 02:00:00,94641.99,94641.99,94867.46,95035.414453125,0.004156975705233945,0.65,1,0.0023823463559884406,0.0009823463559884406
55,2025-05-01 02:00:00,2025-05-01 03:00:00,2025-05-02 02:00:00,94867.46,94867.46,96952.58,95816.012890625,0.009998717058778566,0.95,1,0.02197929616751626,0.02057929616751626
56,2025-05-02 02:00:00,2025-05-02 03:00:00,2025-05-03 02:00:00,96952.58,96952.59,96533.51,96885.973046875,-0.0006870054734490095,0.3,-1,0.004322525060960203,0.0029225250609602026
