signal_rule,filters,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,train_loser_rate,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,validation_loser_rate,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return,test_loser_rate,stable_score,mean_accuracy
long_p80,sol_mom24_down+sol_mom72_up,20,0.35,-0.0013684000164859822,-0.002768400016485965,0.65,8,0.375,-0.004950334023079678,-0.0063503340230796745,0.625,6,0.16666666666666666,-0.004676004968936794,-0.006076004968936767,0.8333333333333334,0.16666666666666666,0.2972222222222222
long_p80,sol_mom24_down+sol_mom72_down,60,0.4666666666666667,-0.0004911463079908178,-0.0018911463079908097,0.5333333333333333,17,0.5294117647058824,0.001895410950227259,0.0004954109502272765,0.47058823529411764,16,0.5,0.0005426905524154868,-0.0008573094475845062,0.5,0.4666666666666667,0.49869281045751634
long_p80,sol_mom24_down+sol_rsi_hot,3,0.6666666666666666,0.0024247394756009566,0.0010247394756009668,0.3333333333333333,1,1.0,0.0017095843573031733,0.0003095843573031,0.0,1,0.0,-0.0031117749564351094,-0.0045117749564351,1.0,0.0,0.5555555555555555
long_p80,sol_mom24_down+sol_rsi_cold,48,0.4583333333333333,0.00023230390761525693,-0.0011676960923847335,0.5416666666666666,12,0.5,0.0016699574648663766,0.0002699574648663833,0.5,11,0.36363636363636365,0.00024010239579031931,-0.0011598976042096634,0.6363636363636364,0.36363636363636365,0.4406565656565656
long_p80,sol_mom24_down+sol_rsi_mid,29,0.3793103448275862,-0.0025952270621208244,-0.003995227062120814,0.6206896551724138,12,0.4166666666666667,-0.0024274799972061425,-0.0038274799972061162,0.5833333333333334,12,0.5,-0.0009912265383809533,-0.0023912265383809416,0.5,0.3793103448275862,0.43199233716475094
long_p80,sol_mom24_down+sol_high_volume,6,0.5,-0.00195479457429056,-0.0033547945742905664,0.5,4,0.0,-0.004883078697066667,-0.006283078697066624,1.0,3,0.3333333333333333,-0.0003891154666993968,-0.0017891154666993664,0.6666666666666666,0.0,0.27777777777777773
long_p80,sol_mom24_down+sol_low_volume,27,0.4074074074074074,-0.0010141382086428354,-0.0024141382086428254,0.5925925925925926,7,0.42857142857142855,-0.001824239609590201,-0.0032242396095901855,0.5714285714285714,9,0.5555555555555556,0.0015762113287073455,0.00017621132870734429,0.4444444444444444,0.4074074074074074,0.46384479717813054
long_p80,sol_mom24_down+sol_high_vol24,13,0.46153846153846156,0.0022363733622049976,0.0008363733622050002,0.5384615384615384,5,0.4,0.0003139547179928259,-0.0010860452820071799,0.6,5,0.6,0.0016477182190181682,0.00024771821901813996,0.4,0.4,0.4871794871794872
long_p80,sol_mom24_down+sol_low_vol24,16,0.625,0.0013352851974239369,-6.471480257606908e-05,0.375,8,0.5,-0.0004889780006991779,-0.0018889780006991624,0.5,9,0.3333333333333333,-0.0017673360866862344,-0.0031673360866862114,0.6666666666666666,0.3333333333333333,0.4861111111111111
long_p80,sol_mom24_down+btc_p_ge_0p6,64,0.46875,-0.0007636098681455192,-0.0021636098681455107,0.53125,20,0.55,0.0013957327417221,-4.267258277890033e-06,0.45,13,0.38461538461538464,-0.0005449233295213424,-0.0019449233295213153,0.6153846153846154,0.38461538461538464,0.46778846153846154
long_p80,sol_mom24_down+btc_p_ge_0p8,42,0.5238095238095238,0.0009660789363309492,-0.00043392106366905254,0.47619047619047616,11,0.6363636363636364,0.004938217198364877,0.0035382171983648725,0.36363636363636365,6,0.5,-0.001222864504608956,-0.0026228645046089166,0.5,0.5,0.5533910533910534
long_p80,sol_mom24_down+btc_p_le_0p4,16,0.3125,-0.0004978592029909676,-0.00189785920299095,0.6875,5,0.2,-0.007059068173043204,-0.00845906817304318,0.8,11,0.45454545454545453,-0.00048012397995778056,-0.0018801239799577823,0.5454545454545454,0.2,0.32234848484848483
long_p80,sol_mom24_down+btc_p_le_0p2,3,0.6666666666666666,0.010593489524209762,0.009193489524209767,0.3333333333333333,3,0.3333333333333333,-0.0023992112577897093,-0.0037992112577896996,0.6666666666666666,6,0.5,-0.0011504710712850013,-0.0025504710712850164,0.5,0.3333333333333333,0.5
long_p80,sol_mom24_down+btc_forecast_up,64,0.484375,-0.0008256895194173157,-0.0022256895194173094,0.515625,16,0.5,-0.0001655186231060493,-0.001565518623106031,0.5,15,0.4,-0.00024443163155419466,-0.0016444316315541738,0.6,0.4,0.4614583333333333
long_p80,sol_mom24_down+btc_forecast_down,16,0.25,-0.0002495405979037815,-0.0016495405979037564,0.75,9,0.4444444444444444,-0.0005258208956752478,-0.001925820895675244,0.5555555555555556,9,0.4444444444444444,-0.0009665436211111242,-0.002366543621111122,0.5555555555555556,0.25,0.3796296296296296
long_p80,sol_mom24_down+btc_mom24_up,16,0.25,5.7147837762915044e-05,-0.0013428521622370568,0.75,8,0.5,-0.00016569668100237245,-0.0015656966810023753,0.5,6,0.3333333333333333,-0.0022060428541029555,-0.0036060428541029497,0.6666666666666666,0.25,0.3611111111111111
long_p80,sol_mom24_down+btc_mom24_down,64,0.484375,-0.0009023616283339898,-0.0023023616283339844,0.515625,17,0.47058823529411764,-0.00035618309310323767,-0.0017561830931032173,0.5294117647058824,18,0.4444444444444444,4.838278118359426e-05,-0.0013516172188163889,0.5555555555555556,0.4444444444444444,0.46646922657952067
long_p80,sol_mom24_down+btc_mom72_up,24,0.375,-0.00230147009646745,-0.0037014700964674335,0.625,9,0.5555555555555556,-0.0019086274755227468,-0.0033086274755227667,0.4444444444444444,11,0.18181818181818182,-0.0034464732752398568,-0.004846473275239828,0.8181818181818182,0.18181818181818182,0.37079124579124584
long_p80,sol_mom24_down+btc_mom72_down,56,0.4642857142857143,-2.859815167767708e-05,-0.0014285981516776697,0.5357142857142857,16,0.4375,0.0006123100780581689,-0.0007876899219417999,0.5625,13,0.6153846153846154,0.001965064535717337,0.0005650645357173385,0.38461538461538464,0.4375,0.5057234432234433
long_p80,sol_mom24_down+btc_trend72_up,18,0.3333333333333333,-0.00039908962753656035,-0.0017990896275365388,0.6666666666666666,9,0.4444444444444444,-0.0033345730948651908,-0.004734573094865188,0.5555555555555556,9,0.3333333333333333,0.0007045127543290094,-0.0006954872456709778,0.6666666666666666,0.3333333333333333,0.3703703703703703
long_p80,sol_mom24_down+btc_trend72_down,62,0.46774193548387094,-0.0008008575082824294,-0.0022008575082824227,0.532258064516129,16,0.5,0.0014144044889382937,1.4404488938312343e-05,0.5,15,0.4666666666666667,-0.001247065456818275,-0.00264706545681826,0.5333333333333333,0.4666666666666667,0.4781362007168459
long_p80,sol_mom24_down+btc_trend288_up,32,0.5,-9.666981432751576e-05,-0.0014966698143275062,0.5,14,0.42857142857142855,-0.0016660022618208822,-0.0030660022618208644,0.5714285714285714,13,0.15384615384615385,-0.0016876135458573703,-0.0030876135458573306,0.8461538461538461,0.15384615384615385,0.36080586080586086
long_p80,sol_mom24_down+btc_trend288_down,48,0.3958333333333333,-0.0011196530156393377,-0.002519653015639327,0.6041666666666666,11,0.5454545454545454,0.0014493950577016664,4.939505770167257e-05,0.45454545454545453,11,0.7272727272727273,0.0008703280938938886,-0.0005296719061061276,0.2727272727272727,0.3958333333333333,0.5561868686868686
long_p80,sol_mom24_down+btc_high_volume,7,0.42857142857142855,-0.004358221508062817,-0.005758221508062814,0.5714285714285714,2,0.5,-0.00023924996027335776,-0.0016392499602732999,0.5,2,0.5,8.812355089754531e-05,-0.0013118764491024497,0.5,0.42857142857142855,0.4761904761904762
long_p80,sol_mom24_down+btc_low_volume,30,0.4666666666666667,0.0006973185353762308,-0.0007026814646237564,0.5333333333333333,8,0.375,-0.002090910201023477,-0.0034909102010234625,0.625,10,0.5,-0.0007558580821556027,-0.00215585808215559,0.5,0.375,0.44722222222222224
long_p80,sol_mom24_down+btc_high_vol24,17,0.5294117647058824,0.0028205903192397054,0.0014205903192397059,0.47058823529411764,7,0.42857142857142855,-0.0008303561363218906,-0.0022303561363218997,0.5714285714285714,3,0.3333333333333333,-4.857736755070619e-07,-0.0014004857736755001,0.6666666666666666,0.3333333333333333,0.43043884220354806
long_p80,sol_mom24_down+btc_low_vol24,20,0.6,0.0018421829530285093,0.00044218295302849976,0.4,7,0.7142857142857143,0.0016877474124487035,0.00028774741244869985,0.2857142857142857,7,0.42857142857142855,-0.0017650375855740189,-0.0031650375855740006,0.5714285714285714,0.42857142857142855,0.580952380952381
long_p80,sol_mom24_down+btc_high_atr,16,0.5625,0.004032256445392714,0.0026322564453927066,0.4375,7,0.42857142857142855,-4.823420223576402e-05,-0.0014482342022357712,0.5714285714285714,3,0.6666666666666666,0.0017311820979747743,0.00033118209797473354,0.3333333333333333,0.42857142857142855,0.5525793650793651
long_p80,sol_mom24_down+btc_low_atr,22,0.5454545454545454,0.0009756491568477294,-0.0004243508431522776,0.45454545454545453,7,0.5714285714285714,0.00015722601972878447,-0.0012427739802712142,0.42857142857142855,7,0.2857142857142857,-0.0024822227014573072,-0.003882222701457272,0.7142857142857143,0.2857142857142857,0.4675324675324675
long_p80,sol_mom24_down+btc_sol_agree,63,0.47619047619047616,-0.0009066526158760238,-0.0023066526158760166,0.5238095238095238,17,0.47058823529411764,-0.0003873977517512937,-0.0017873977517512763,0.5294117647058824,15,0.4,-0.00024443163155419466,-0.0016444316315541738,0.6,0.4,0.4489262371615313
long_p80,sol_mom24_down+btc_sol_disagree,17,0.29411764705882354,1.660799947181105e-05,-0.0013833920005281706,0.7058823529411765,8,0.5,-9.936553137525339e-05,-0.0014993655313752497,0.5,9,0.4444444444444444,-0.0009665436211111242,-0.002366543621111122,0.5555555555555556,0.29411764705882354,0.4128540305010893
long_p80,sol_mom24_down+hour_8_15,23,0.2608695652173913,-0.004459006402607367,-0.005859006402607352,0.7391304347826086,8,0.5,-0.0020869050511917314,-0.0034869050511917125,0.5,3,0.3333333333333333,0.0007959372703240838,-0.0006040627296758999,0.6666666666666666,0.2608695652173913,0.3647342995169082
long_p80,sol_mom24_down+weekday,54,0.4074074074074074,-0.0016466138619127906,-0.003046613861912776,0.5925925925925926,21,0.42857142857142855,-0.000556762270284635,-0.001956762270284619,0.5714285714285714,13,0.38461538461538464,-0.00041992840663906104,-0.001819928406639054,0.6153846153846154,0.38461538461538464,0.40686474019807356
long_p80,sol_mom72_up+sol_rsi_hot,16,0.5625,0.0010285516417811932,-0.0003714483582188061,0.4375,3,1.0,0.014122360622408717,0.012722360622408668,0.0,5,0.4,0.001791637955970482,0.00039163795597046,0.6,0.4,0.6541666666666667
long_p80,sol_mom72_up+sol_rsi_cold,10,0.3,-0.0015988828300538493,-0.00299888283005383,0.7,3,1.0,0.0033561874103120726,0.0019561874103120333,0.0,4,0.5,0.0004999416456025751,-0.0009000583543974097,0.5,0.3,0.6
long_p80,sol_mom72_up+sol_rsi_mid,29,0.41379310344827586,0.0003259425973794912,-0.0010740574026204999,0.5862068965517241,9,0.2222222222222222,-0.006630099406297638,-0.008030099406297599,0.7777777777777778,7,0.14285714285714285,-0.0053039927779061,-0.0067039927779060865,0.8571428571428571,0.14285714285714285,0.2596241561758803
long_p80,sol_mom72_up+sol_high_volume,7,0.7142857142857143,0.0005932709651881465,-0.0008067290348118718,0.2857142857142857,3,0.3333333333333333,0.005492404449431554,0.004092404449431567,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.34920634920634924
long_p80,sol_mom72_up+sol_low_volume,18,0.3888888888888889,-0.000779460818507913,-0.0021794608185078945,0.6111111111111112,7,0.5714285714285714,-0.001646788332206106,-0.0030467883322061137,0.42857142857142855,4,0.0,-0.003777825769046894,-0.005177825769046849,1.0,0.0,0.32010582010582006
long_p80,sol_mom72_up+sol_high_vol24,5,0.2,-0.00605687459290658,-0.00745687459290654,0.8,5,0.6,0.008371848067432986,0.00697184806743296,0.4,3,0.0,-0.004059832361682762,-0.005459832361682734,1.0,0.0,0.26666666666666666
long_p80,sol_mom72_up+sol_low_vol24,17,0.5294117647058824,0.002080242048350902,0.0006802420483509001,0.47058823529411764,2,0.5,-0.003084625844482547,-0.00448462584448255,0.5,3,0.0,-0.0011573928695084816,-0.002557392869508467,1.0,0.0,0.34313725490196073
long_p80,sol_mom72_up+btc_p_ge_0p6,36,0.4444444444444444,-0.0004633016119285195,-0.001863301611928511,0.5555555555555556,9,0.6666666666666666,0.0026133950849808432,0.0012133950849808335,0.3333333333333333,11,0.36363636363636365,-0.0017282791431401203,-0.003128279143140113,0.6363636363636364,0.36363636363636365,0.4915824915824916
long_p80,sol_mom72_up+btc_p_ge_0p8,23,0.5217391304347826,0.001725801246864534,0.0003258012468645304,0.4782608695652174,6,1.0,0.009905920511288616,0.008505920511288567,0.0,5,0.2,-0.005691385396774162,-0.007091385396774142,0.8,0.2,0.5739130434782609
long_p80,sol_mom72_up+btc_p_le_0p4,19,0.42105263157894735,0.0013999574379680287,-4.2562031963400505e-08,0.5789473684210527,6,0.3333333333333333,-0.005125967720557327,-0.006525967720557299,0.6666666666666666,5,0.2,-0.0014317845017077335,-0.0028317845017077395,0.8,0.2,0.3181286549707602
long_p80,sol_mom72_up+btc_p_le_0p2,7,0.42857142857142855,0.0008141305879391579,-0.0005858694120608282,0.5714285714285714,2,0.5,-0.0004147844197723294,-0.00181478441977235,0.5,3,0.0,-0.001912462201534441,-0.0033124622015344336,1.0,0.0,0.30952380952380953
long_p80,sol_mom72_up+btc_forecast_up,31,0.5161290322580645,0.00014180714204237166,-0.001258192857957626,0.4838709677419355,9,0.6666666666666666,0.0026133950849808432,0.0012133950849808335,0.3333333333333333,12,0.4166666666666667,-0.0011754169836807604,-0.002575416983680762,0.5833333333333334,0.4166666666666667,0.5331541218637993
long_p80,sol_mom72_up+btc_forecast_down,24,0.3333333333333333,0.0002301796620271801,-0.0011698203379728045,0.6666666666666666,6,0.3333333333333333,-0.005125967720557327,-0.006525967720557299,0.6666666666666666,4,0.0,-0.003016247319727716,-0.0044162473197277,1.0,0.0,0.2222222222222222
long_p80,sol_mom72_up+btc_mom24_up,33,0.42424242424242425,0.0009543786338518985,-0.00044562136614808776,0.5757575757575758,9,0.5555555555555556,0.0010237666632823118,-0.0003762333367176892,0.4444444444444444,9,0.3333333333333333,0.0004953232284996926,-0.0009046767715003223,0.6666666666666666,0.3333333333333333,0.4377104377104377
long_p80,sol_mom72_up+btc_mom24_down,22,0.45454545454545453,-0.0009806437102339457,-0.0023806437102339454,0.5454545454545454,6,0.5,-0.0027415250880095297,-0.004141525088009516,0.5,7,0.2857142857142857,-0.004375414591368175,-0.005775414591368149,0.7142857142857143,0.2857142857142857,0.4134199134199134
long_p80,sol_mom72_up+btc_mom72_up,44,0.3409090909090909,-0.002044472692251076,-0.0034444726922510586,0.6590909090909091,14,0.5714285714285714,0.00028040771220450803,-0.0011195922877954925,0.42857142857142855,13,0.23076923076923078,-0.002784467340815918,-0.004184467340815904,0.7692307692307693,0.23076923076923078,0.38103563103563104
long_p80,sol_mom72_up+btc_mom72_down,11,0.8181818181818182,0.00907973925009211,0.00767973925009208,0.18181818181818182,1,0.0,-0.011160958529379483,-0.0125609585293794,1.0,3,0.6666666666666666,0.003342694115842315,0.0019426941158422664,0.3333333333333333,0.0,0.494949494949495
long_p80,sol_mom72_up+btc_trend72_up,37,0.32432432432432434,-0.0022561768125896925,-0.0036561768125896723,0.6756756756756757,15,0.5333333333333333,-0.00048235003723442473,-0.0018823500372344192,0.4666666666666667,12,0.3333333333333333,0.0006067578670552928,-0.0007932421329447168,0.6666666666666666,0.32432432432432434,0.39699699699699703
long_p80,sol_mom72_up+btc_trend72_down,18,0.6666666666666666,0.005188826408765803,0.003788826408765789,0.3333333333333333,0,0.0,0.0,0.0,0.0,4,0.25,-0.008362771871935876,-0.009762771871935836,0.75,0.0,0.3055555555555555
long_p80,sol_mom72_up+btc_trend288_up,42,0.5,0.0005484177312527906,-0.0008515822687472074,0.5,14,0.5,-0.0008389893191645879,-0.0022389893191645783,0.5,13,0.3076923076923077,-2.528444645211181e-06,-0.0014025284446452105,0.6923076923076923,0.3076923076923077,0.4358974358974359
long_p80,sol_mom72_up+btc_trend288_down,13,0.23076923076923078,-0.0010087085708193355,-0.002408708570819308,0.7692307692307693,1,1.0,0.00451059990978786,0.0031105999097878,0.0,3,0.3333333333333333,-0.008712374434230749,-0.010112374434230735,0.6666666666666666,0.23076923076923078,0.5213675213675214
long_p80,sol_mom72_up+btc_high_volume,9,0.4444444444444444,-0.0016522504520949635,-0.003052250452094956,0.5555555555555556,0,0.0,0.0,0.0,0.0,1,0.0,-0.003078744819419832,-0.0044787448194198,1.0,0.0,0.14814814814814814
long_p80,sol_mom72_up+btc_low_volume,22,0.45454545454545453,0.0005644566776438663,-0.0008355433223561178,0.5454545454545454,7,0.42857142857142855,-0.006505809068292646,-0.007905809068292613,0.5714285714285714,6,0.16666666666666666,-0.004930609832107154,-0.006330609832107134,0.8333333333333334,0.16666666666666666,0.3499278499278499
long_p80,sol_mom72_up+btc_high_vol24,5,0.4,-0.003314983293322982,-0.00471498329332296,0.6,6,0.5,0.0041537486291162535,0.002753748629116234,0.5,2,0.0,-0.002534403674071928,-0.0039344036740719,1.0,0.0,0.3
long_p80,sol_mom72_up+btc_low_vol24,20,0.5,0.0013432890296456168,-5.6710970354385044e-05,0.5,2,0.5,-0.003084625844482547,-0.00448462584448255,0.5,3,0.3333333333333333,0.0019175412339753617,0.0005175412339753332,0.6666666666666666,0.3333333333333333,0.4444444444444444
long_p80,sol_mom72_up+btc_high_atr,5,0.4,0.000220106234931583,-0.0011798937650683802,0.6,6,0.5,0.0041537486291162535,0.002753748629116234,0.5,2,0.0,-0.002534403674071928,-0.0039344036740719,1.0,0.0,0.3
long_p80,sol_mom72_up+btc_low_atr,19,0.5789473684210527,0.003248756767602641,0.0018487567676026316,0.42105263157894735,4,0.75,0.0004465215516311627,-0.0009534784483688499,0.25,3,0.0,-0.002063506591951647,-0.0034635065919516334,1.0,0.0,0.44298245614035087
long_p80,sol_mom72_up+btc_sol_agree,31,0.5161290322580645,0.00014180714204237166,-0.001258192857957626,0.4838709677419355,9,0.6666666666666666,0.0026133950849808432,0.0012133950849808335,0.3333333333333333,12,0.4166666666666667,-0.0011754169836807604,-0.002575416983680762,0.5833333333333334,0.4166666666666667,0.5331541218637993
long_p80,sol_mom72_up+btc_sol_disagree,24,0.3333333333333333,0.0002301796620271801,-0.0011698203379728045,0.6666666666666666,6,0.3333333333333333,-0.005125967720557327,-0.006525967720557299,0.6666666666666666,4,0.0,-0.003016247319727716,-0.0044162473197277,1.0,0.0,0.2222222222222222
long_p80,sol_mom72_up+hour_8_15,16,0.3125,-0.003506877251658845,-0.0049068772516588244,0.6875,4,0.5,0.0007534419913219625,-0.0006465580086779995,0.5,4,0.5,0.00022127340478667046,-0.0011787265952133347,0.5,0.3125,0.4375
long_p80,sol_mom72_up+weekday,36,0.3888888888888889,-0.0007096757176021219,-0.0021096757176021054,0.6111111111111112,12,0.5,-0.0006266620418342028,-0.0020266620418341996,0.5,12,0.4166666666666667,-0.0011633371864405533,-0.002563337186440562,0.5833333333333334,0.3888888888888889,0.4351851851851852
long_p80,sol_mom72_down+sol_rsi_hot,8,0.25,-0.0032116597672201125,-0.0046116597672200745,0.75,3,0.3333333333333333,-0.0015617406778495324,-0.002961740677849533,0.6666666666666666,1,0.0,-0.009292351679771271,-0.0106923516797712,1.0,0.0,0.19444444444444442
long_p80,sol_mom72_down+sol_rsi_cold,42,0.47619047619047616,1.134058887456012e-05,-0.0013886594111254288,0.5238095238095238,10,0.4,0.0010082273522719176,-0.00039177264772806,0.6,8,0.375,0.00010425093178519085,-0.0012957490682148,0.625,0.375,0.4170634920634921
long_p80,sol_mom72_down+sol_rsi_mid,25,0.36,-0.002180169098426452,-0.003580169098426436,0.64,11,0.6363636363636364,0.001227604963706764,-0.00017239503629322642,0.36363636363636365,12,0.6666666666666666,0.0009239013263842114,-0.00047609867361578354,0.3333333333333333,0.36,0.5543434343434344
long_p80,sol_mom72_down+sol_high_volume,5,0.4,0.00029946321839426917,-0.0011005367816057203,0.6,3,0.0,-0.0033499940133689212,-0.004749994013368866,1.0,4,0.25,-0.001605214730751453,-0.003005214730751425,0.75,0.0,0.21666666666666667
long_p80,sol_mom72_down+sol_low_volume,27,0.3333333333333333,-0.0025668512895643003,-0.003966851289564282,0.6666666666666666,8,0.5,0.0002598929892491386,-0.0011401070107508492,0.5,8,0.75,0.003310956028801784,0.0019109560288017623,0.25,0.3333333333333333,0.5277777777777778
long_p80,sol_mom72_down+sol_high_vol24,15,0.4,0.0009981219460830045,-0.0004018780539169864,0.6,3,0.3333333333333333,-0.00153351218002018,-0.0029335121800201664,0.6666666666666666,5,0.6,0.0016477182190181682,0.00024771821901813996,0.4,0.3333333333333333,0.4444444444444445
long_p80,sol_mom72_down+sol_low_vol24,17,0.5294117647058824,-0.0001740765627271069,-0.001574076562727094,0.47058823529411764,9,0.3333333333333333,-0.001379983859099074,-0.0027799838590990447,0.6666666666666666,10,0.5,-0.0015940400272147048,-0.0029940400272146805,0.5,0.3333333333333333,0.4542483660130719
long_p80,sol_mom72_down+btc_p_ge_0p6,63,0.42857142857142855,-0.0006660135505254803,-0.002066013550525467,0.5714285714285714,19,0.5263157894736842,0.0014133506851296289,1.3350685129647791e-05,0.47368421052631576,10,0.4,0.00020799925992147638,-0.0011920007400785001,0.6,0.4,0.45162907268170427
long_p80,sol_mom72_down+btc_p_ge_0p8,45,0.4222222222222222,-0.00022316480735329325,-0.0016231648073532798,0.5777777777777777,11,0.45454545454545453,0.0022007555987567044,0.0008007555987567274,0.5454545454545454,5,0.4,-0.00041886688584718,-0.0018188668858471404,0.6,0.4,0.4255892255892256
long_p80,sol_mom72_down+btc_p_le_0p4,12,0.3333333333333333,-0.003146862265215452,-0.004546862265215426,0.6666666666666666,5,0.4,-0.0015905913855035925,-0.0029905913855036,0.6,11,0.6363636363636364,4.9861735627820813e-05,-0.001350138264372182,0.36363636363636365,0.3333333333333333,0.45656565656565656
long_p80,sol_mom72_down+btc_p_le_0p2,4,0.5,-0.0019641611057602815,-0.0033641611057602496,0.5,3,0.3333333333333333,-0.0021865531271344127,-0.0035865531271343995,0.6666666666666666,5,0.6,-0.0007582102942549796,-0.0021582102942550004,0.4,0.3333333333333333,0.4777777777777777
long_p80,sol_mom72_down+btc_forecast_up,62,0.43548387096774194,-0.0009037966346008967,-0.0023037966346008843,0.5645161290322581,15,0.4,-0.0005833228272002167,-0.001983322827200187,0.6,11,0.45454545454545453,0.000588057354752233,-0.0008119426452477544,0.5454545454545454,0.4,0.4300097751710655
long_p80,sol_mom72_down+btc_forecast_down,13,0.3076923076923077,-0.0018219853477257758,-0.003221985347725746,0.6923076923076923,9,0.6666666666666666,0.003072283166438693,0.0016722831664386783,0.3333333333333333,10,0.6,-0.0003840159211153771,-0.00178401592111537,0.4,0.3076923076923077,0.5247863247863248
long_p80,sol_mom72_down+btc_mom24_up,20,0.25,-0.0025840131217098883,-0.0039840131217098555,0.75,9,0.5555555555555556,0.0015034962047072813,0.00010349620470727834,0.4444444444444444,8,0.375,-0.002881023144124112,-0.0042810231441241,0.625,0.25,0.39351851851851855
long_p80,sol_mom72_down+btc_mom24_down,55,0.4727272727272727,-0.000509835244208962,-0.0019098352442089529,0.5272727272727272,15,0.4666666666666667,0.00035794934983863027,-0.0010420506501613467,0.5333333333333333,13,0.6153846153846154,0.001975127449547207,0.0005751274495472154,0.38461538461538464,0.4666666666666667,0.5182595182595183
long_p80,sol_mom72_down+btc_mom72_up,7,0.5714285714285714,-0.002015913244799233,-0.0034159132447992282,0.42857142857142855,4,0.75,0.0019951166296012235,0.0005951166296012016,0.25,6,0.16666666666666666,-0.003904988487350214,-0.005304988487350184,0.8333333333333334,0.16666666666666666,0.49603174603174605
long_p80,sol_mom72_down+btc_mom72_down,67,0.40298507462686567,-0.0007973377883913107,-0.0021973377883912943,0.5970149253731343,20,0.45,0.0005460119785770046,-0.0008539880214229751,0.55,15,0.6666666666666666,0.001737226841014805,0.00033722684101480683,0.3333333333333333,0.40298507462686567,0.5065505804311775
long_p80,sol_mom72_down+btc_trend72_up,10,0.3,-0.0020125843231032837,-0.00341258432310325,0.7,5,0.4,-0.0018209516918984204,-0.003220951691898398,0.6,8,0.375,-0.0007868123234475444,-0.002186812323447525,0.625,0.3,0.35833333333333334
long_p80,sol_mom72_down+btc_trend72_down,65,0.4307692307692308,-0.0009168516559178129,-0.0023168516559178,0.5692307692307692,19,0.5263157894736842,0.0014739718183914257,7.397181839143675e-05,0.47368421052631576,13,0.6153846153846154,0.0006863823291308575,-0.0007136176708691385,0.38461538461538464,0.4307692307692308,0.5241565452091769
long_p80,sol_mom72_down+btc_trend288_up,26,0.38461538461538464,-0.002172073966593204,-0.0035720739665931773,0.6153846153846154,11,0.45454545454545453,0.00039551436375830713,-0.001004485636241663,0.5454545454545454,11,0.18181818181818182,-0.0030738005670343945,-0.004473800567034354,0.8181818181818182,0.18181818181818182,0.34032634032634035
long_p80,sol_mom72_down+btc_trend288_down,49,0.42857142857142855,-0.0004744342394748445,-0.0018744342394748348,0.5714285714285714,13,0.5384615384615384,0.0011192344683541235,-0.00028076553164587705,0.46153846153846156,10,0.9,0.003644027792849913,0.00224402779284989,0.1,0.42857142857142855,0.6223443223443224
long_p80,sol_mom72_down+btc_high_volume,8,0.375,-0.001104729104207225,-0.0025047291042072125,0.625,2,0.5,-0.00023924996027335776,-0.0016392499602732999,0.5,3,0.6666666666666666,0.0023068585781785833,0.000906858578178567,0.3333333333333333,0.375,0.5138888888888888
long_p80,sol_mom72_down+btc_low_volume,27,0.4074074074074074,-0.0013927911633247409,-0.0027927911633247216,0.5925925925925926,9,0.4444444444444444,0.002075161547004144,0.000675161547004156,0.5555555555555556,8,0.625,0.001571248239192996,0.00017124823919299997,0.375,0.4074074074074074,0.49228395061728397
long_p80,sol_mom72_down+btc_high_vol24,17,0.47058823529411764,0.001604279513405719,0.0002042795134057236,0.5294117647058824,4,0.5,0.0012384863695473758,-0.00016151363045262485,0.5,3,0.3333333333333333,-4.857736755070619e-07,-0.0014004857736755001,0.6666666666666666,0.3333333333333333,0.434640522875817
long_p80,sol_mom72_down+btc_low_vol24,19,0.5263157894736842,0.000705290870015199,-0.0006947091299847843,0.47368421052631576,9,0.5555555555555556,-0.00038700053405618353,-0.0017870005340561777,0.4444444444444444,8,0.625,-0.00010962478649671759,-0.0015096247864967126,0.375,0.5263157894736842,0.5689571150097467
long_p80,sol_mom72_down+btc_high_atr,16,0.5,0.0027399262141941036,0.0013399262141941001,0.5,4,0.5,0.0026071997541980974,0.0012071997541981002,0.5,3,0.6666666666666666,0.0017311820979747743,0.00033118209797473354,0.3333333333333333,0.5,0.5555555555555555
long_p80,sol_mom72_down+btc_low_atr,21,0.47619047619047616,-0.0005543900414812045,-0.0019543900414811903,0.5238095238095238,9,0.3333333333333333,-0.002757054949502069,-0.004157054949502044,0.6666666666666666,9,0.5555555555555556,-0.0006413885442904604,-0.0020413885442904334,0.4444444444444444,0.3333333333333333,0.45502645502645506
long_p80,sol_mom72_down+btc_sol_agree,61,0.4262295081967213,-0.0009886947033235555,-0.0023886947033235416,0.5737704918032787,16,0.375,-0.0007929566386299033,-0.002192956638629875,0.625,11,0.45454545454545453,0.000588057354752233,-0.0008119426452477544,0.5454545454545454,0.375,0.418591654247392
long_p80,sol_mom72_down+btc_sol_disagree,14,0.35714285714285715,-0.001386487425925271,-0.00278648742592525,0.6428571428571429,8,0.75,0.00394850153850293,0.002548501538502913,0.25,10,0.6,-0.0003840159211153771,-0.00178401592111537,0.4,0.35714285714285715,0.5690476190476191
