timestamp,open,high,low,close,volume,amount
2019-03-21,58.5,59.1,53.31,55.07,12962.98522,726826.4073715999
2019-03-23,55.06,58.44,54.78,57.21,11792.78776,669150.4385462
2019-03-25,57.06,57.13,52.72,54.49,8873.66448,486250.3352335
2019-03-27,54.5,57.35,54.49,56.18,9779.87962,544591.6885518
2019-03-29,56.15,58.12,55.1,57.1,11758.81521,664367.8467406
2019-03-31,56.81,63.68,56.73,62.7,25745.29307,1549280.0516567999
2019-04-02,62.69,77.0,60.56,69.55,55528.36653,3807581.5457614
2019-04-04,69.11,72.62,64.59,72.05,25227.31666,1750625.8166582999
2019-04-06,71.62,75.0,69.14,74.37,22478.98367,1626411.6171742
2019-04-08,74.21,76.07,68.6,70.3,28974.0075,2061274.1567839999
2019-04-10,70.43,73.79,63.32,69.61,24723.91775,1720201.6189523
2019-04-12,69.59,71.81,67.14,69.08,27236.72752,1906609.8389355
2019-04-14,69.11,70.28,65.4,67.45,10273.17683,702448.9615187
2019-04-16,67.42,71.47,66.76,70.09,10003.00563,686197.4645075
2019-04-18,70.25,71.75,68.8,69.23,10756.28469,756949.5284832
2019-04-20,69.4,69.98,66.09,67.91,7678.24904,524228.1636727
2019-04-22,68.11,70.97,65.92,66.45,11777.02757,809134.3675431
2019-04-24,66.64,67.09,60.31,61.89,14493.912090000002,926904.924346
2019-04-26,61.93,64.72,59.17,61.55,17513.32848,1074728.9699090999
2019-04-28,61.56,62.57,57.05,57.89,8344.8342,498288.92868360004
2019-04-30,57.89,61.67,57.3,61.06,9647.70931,575800.9809642
2019-05-02,61.13,63.97,59.55,62.85,12158.907609999998,745765.0748744
2019-05-04,62.95,64.27,58.62,59.59,8514.70818,516491.6626115
2019-05-06,59.73,61.68,57.31,57.64,17792.19931,1070625.2917091
2019-05-08,57.82,59.09,55.5,56.58,11110.46217,634886.5099619001
2019-05-10,56.62,65.7,55.98,63.08,20711.66291,1238624.3921007
2019-05-12,63.19,65.9,58.39,63.58,22867.41789,1433473.8881207001
2019-05-14,63.48,77.38,62.88,77.0,30848.34007,2138171.7727555
2019-05-16,77.14,82.18,66.04,73.34,51737.04607,3835897.2589844996
2019-05-18,73.45,78.93,70.08,77.6,19160.673020000002,1430343.9713526
2019-05-20,77.57,77.89,72.07,74.51,30513.970119999998,2290598.6557461
2019-05-22,74.41,75.46,67.5,71.91,20156.210619999998,1441850.498513
2019-05-24,71.93,74.52,71.38,72.3,8940.93734,650971.1831328
2019-05-26,72.09,78.04,70.21,76.22,20569.145060000003,1534194.6609555
2019-05-28,76.34,89.0,76.11,85.08,58139.894120000004,4887972.5324363
2019-05-30,84.89,98.36,80.09,90.2,98830.25724,8795070.6347823
2019-06-01,90.19,92.51,83.58,88.86,33880.98995,2973933.3637532
2019-06-03,88.87,89.27,75.59,77.69,54576.59562,4570999.4252387
2019-06-05,77.83,81.12,76.2,79.65,24212.58201,1905084.4795718
2019-06-07,79.65,84.6,79.19,80.44,33824.857099999994,2753796.6375688
2019-06-09,80.24,81.2,75.39,80.12,26841.43028,2112888.7042121002
2019-06-11,79.97,92.02,77.0,91.1,40616.24198,3453427.4883999
2019-06-13,91.24,95.98,86.29,90.68,62753.88484,5637844.0390354
2019-06-15,90.77,94.74,90.05,93.51,34183.25419,3152988.3740688004
2019-06-17,93.35,113.84,93.35,111.95,131426.54151,13750506.357297301
2019-06-19,111.96,115.41,105.67,109.39,73729.22156,8151066.360707399
2019-06-21,109.58,117.56,107.7,113.51,70684.03515,7928580.839529401
2019-06-23,113.35,115.09,104.6,109.19,45030.93529,4995306.4131728
2019-06-25,109.08,125.79,103.29,114.12,90436.20405,10117391.6567013
2019-06-27,113.82,116.39,97.61,111.97,77301.13726,8424534.2617463
2019-06-29,112.13,114.6,103.11,103.3,34853.12004,3832630.8094038004
2019-07-01,103.44,107.25,96.05,101.54,40084.0548,4057043.1111943
2019-07-03,101.71,106.15,100.04,100.87,23769.58612,2456238.8431001
2019-07-05,100.8,106.12,98.5,103.76,20850.74234,2118707.2806978
2019-07-07,103.7,106.98,102.31,105.03,18245.71303,1909531.7446096
2019-07-09,105.0,106.52,94.36,97.02,45265.81691,4556598.2082442
2019-07-11,97.04,97.04,85.73,93.04,30509.41382,2743584.5754473
