signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
1,2021-03-08,2021-03-10,2021-04-25,137.69,137.76,227.09,80.71021575927735,-0.41382659772476327,0.0,-1,-0.648446573751452,-0.6498465737514519
2,2021-04-25,2021-04-27,2021-06-12,227.09,226.94,133.06,107.25331573486328,-0.5277056861382567,0.0,-1,0.4136776240415969,0.4122776240415969
3,2021-06-12,2021-06-14,2021-07-30,133.06,133.04,111.15,128.99954986572266,-0.030515933671105853,0.6,1,-0.16453698135898964,-0.16593698135898965
4,2021-07-30,2021-08-01,2021-09-16,111.15,111.15,134.5,85.1712745666504,-0.23372672454655521,0.2,-1,-0.21007647323436784,-0.21147647323436786
5,2021-09-16,2021-09-18,2021-11-03,134.5,134.5,163.7,88.19912719726562,-0.3442444074552741,0.0,-1,-0.21710037174721175,-0.21850037174721176
6,2021-11-03,2021-11-05,2021-12-21,163.7,163.7,165.5,119.21206283569336,-0.27176504071048646,0.2,-1,-0.010995723885155906,-0.012395723885155906
7,2021-12-21,2021-12-23,2022-02-07,165.5,165.5,133.1,81.21987838745117,-0.5092454478099627,0.0,-1,0.1957703927492448,0.19437039274924478
8,2022-02-07,2022-02-09,2022-03-27,133.1,133.1,192.2,62.59868850708008,-0.5296867880760324,0.0,-1,-0.4440270473328325,-0.4454270473328325
9,2022-03-27,2022-03-29,2022-05-14,192.2,192.3,112.4,110.54492797851563,-0.42484428731261376,0.0,-1,0.4154966198647946,0.41409661986479457
10,2022-05-14,2022-05-16,2022-07-01,112.4,112.3,54.0,96.86930847167969,-0.13817341217366833,0.2,-1,0.5191451469278718,0.5177451469278719
11,2022-07-01,2022-07-03,2022-08-18,54.0,54.1,62.2,151.9218963623047,1.8133684511537904,1.0,1,0.14972273567467664,0.14832273567467663
12,2022-08-18,2022-08-20,2022-10-05,62.2,62.3,55.2,135.68421325683593,1.1814182195632785,1.0,1,-0.11396468699839479,-0.11536468699839479
13,2022-10-05,2022-10-07,2022-11-22,55.2,55.1,43.1,125.24082641601562,1.2688555510147759,1.0,1,-0.21778584392014522,-0.21918584392014523
14,2022-11-22,2022-11-24,2023-01-09,43.1,43.1,44.0,142.26265563964844,2.30075767145356,1.0,1,0.02088167053364276,0.01948167053364276
15,2023-01-09,2023-01-11,2023-02-26,44.0,44.0,44.2,105.69785919189454,1.4022240725430577,1.0,1,0.00454545454545463,0.00314545454545463
16,2023-02-26,2023-02-28,2023-04-15,44.2,44.2,42.7,91.72264404296875,1.075172942148614,1.0,1,-0.0339366515837104,-0.035336651583710396
17,2023-04-15,2023-04-17,2023-06-02,42.7,42.6,32.2,89.82566986083984,1.1036456641882866,1.0,1,-0.244131455399061,-0.24553145539906102
18,2023-06-02,2023-06-04,2023-07-20,32.2,32.2,31.45,67.26179809570313,1.088875717257861,1.0,1,-0.02329192546583858,-0.02469192546583858
19,2023-07-20,2023-07-22,2023-09-06,31.45,31.45,25.34,57.57886505126953,0.8308065199131807,1.0,1,-0.1942766295707472,-0.19567662957074722
20,2023-09-06,2023-09-08,2023-10-24,25.34,25.35,27.42,42.35860824584961,0.6716104280130073,1.0,1,0.08165680473372783,0.08025680473372783
21,2023-10-24,2023-10-26,2023-12-11,27.42,27.42,30.99,38.04356994628906,0.3874387288945682,0.8,1,0.1301969365426694,0.12879693654266938
22,2023-12-11,2023-12-13,2024-01-28,30.99,30.99,22.99,38.329063415527344,0.2368203748153387,0.8,1,-0.2581477896095514,-0.25954778960955144
23,2024-01-28,2024-01-30,2024-03-16,22.99,23.01,29.26,34.12320442199707,0.4842629152673803,1.0,1,0.27162103433289864,0.2702210343328986
24,2024-03-16,2024-03-18,2024-05-03,29.26,29.25,23.1,29.108732986450196,-0.005169754393363202,0.6,1,-0.21025641025641018,-0.2116564102564102
25,2024-05-03,2024-05-05,2024-06-20,23.1,23.1,20.07,31.662778854370117,0.37068306728874956,1.0,1,-0.13116883116883116,-0.13256883116883117
26,2024-06-20,2024-06-22,2024-08-07,20.07,20.07,35.84,28.073630142211915,0.39878575696123136,1.0,1,0.7857498754359742,0.7843498754359742
27,2024-08-07,2024-08-09,2024-09-24,35.84,35.84,28.37,37.25232162475586,0.039406295333589726,0.6,1,-0.2084263392857143,-0.20982633928571431
28,2024-09-24,2024-09-26,2024-11-11,28.37,28.4,41.98,31.045755004882814,0.0943163554770113,0.8,1,0.47816901408450696,0.47676901408450695
29,2024-11-11,2024-11-13,2024-12-29,41.98,41.94,58.29,30.369851684570314,-0.27656379979584766,0.0,-1,-0.38984263233190286,-0.3912426323319029
30,2024-12-29,2024-12-31,2025-02-15,58.29,58.28,34.16,38.5658073425293,-0.3383803852714137,0.0,-1,0.4138641043239534,0.41246410432395336
31,2025-02-15,2025-02-17,2025-04-04,34.16,34.18,37.52,32.035443496704104,-0.06219427702856835,0.2,-1,-0.09771796372147468,-0.09911796372147468
32,2025-04-04,2025-04-06,2025-05-22,37.52,37.51,46.91,30.15904541015625,-0.1961874890683303,0.0,-1,-0.25059984004265523,-0.25199984004265524
33,2025-05-22,2025-05-24,2025-07-09,46.91,46.92,42.08,27.88724708557129,-0.4055159436032554,0.0,-1,0.10315430520034108,0.10175430520034108
34,2025-07-09,2025-07-11,2025-08-26,42.08,42.04,42.27,26.410744857788085,-0.3723682305658725,0.0,-1,-0.00547098001902957,-0.00687098001902957
35,2025-08-26,2025-08-28,2025-10-13,42.27,42.2,247.78,23.224210357666017,-0.4505746307625736,0.0,-1,-4.871563981042653,-4.872963981042654
36,2025-10-13,2025-10-15,2025-11-30,247.78,247.74,343.91,57.32012100219727,-0.7686652635313695,0.0,-1,-0.3881892306450312,-0.3895892306450312
37,2025-11-30,2025-12-02,2026-01-17,343.91,343.94,376.62,181.36638946533202,-0.47263415002375037,0.0,-1,-0.09501657265802166,-0.09641657265802166
38,2026-01-17,2026-01-19,2026-03-06,376.62,376.6,197.25,273.62306518554686,-0.2734770718879856,0.0,-1,0.47623473181094,0.47483473181094
