timestamp,open,high,low,close,volume,amount
2026-02-03 12:45:00,78237.4,78416.9,78224.0,78412.07,59.22648,4640804.9492539
2026-02-03 12:50:00,78412.07,78412.07,78274.17,78397.52,75.28584,5897830.5780416
2026-02-03 12:55:00,78397.51,78414.01,78321.25,78330.26,44.00225,3448397.8072317
2026-02-03 13:00:00,78330.26,78366.26,78241.02,78257.25,27.13684,2124791.456929
2026-02-03 13:05:00,78257.24,78449.0,78257.18,78367.1,45.24932,3547039.3365181
2026-02-03 13:10:00,78367.1,78425.16,78320.0,78410.15,46.0547,3609581.4048045
2026-02-03 13:15:00,78410.14,78419.61,78320.55,78329.12,50.38835,3948778.8484508
2026-02-03 13:20:00,78329.11,78342.52,78200.0,78261.63,39.94731,3127051.2150224
2026-02-03 13:25:00,78261.64,78458.89,78261.63,78423.52,84.23225,6601975.8887665
2026-02-03 13:30:00,78423.52,78458.0,78292.17,78359.31,45.19881,3541756.6348632
2026-02-03 13:35:00,78359.31,78445.95,78307.31,78382.52,38.03967,2981086.2628056
2026-02-03 13:40:00,78382.53,78408.38,78287.51,78300.92,21.47582,1682152.4418718
2026-02-03 13:45:00,78300.92,78354.86,78271.99,78344.69,19.55252,1531358.7817859
2026-02-03 13:50:00,78344.69,78351.96,78187.91,78247.5,45.87488,3590554.136488
2026-02-03 13:55:00,78247.51,78413.71,78247.5,78307.65,66.34164,5196854.4507941
2026-02-03 14:00:00,78307.65,78416.55,78281.22,78320.01,61.73159,4835650.885767
2026-02-03 14:05:00,78320.01,78349.05,78290.0,78319.9,21.67512,1697507.7452855
2026-02-03 14:10:00,78319.91,78385.01,78262.74,78358.47,54.57396,4273275.5554144
2026-02-03 14:15:00,78358.47,78434.61,78084.95,78125.9,143.46213,11221058.9278691
2026-02-03 14:20:00,78125.89,78181.01,78114.69,78175.76,45.67694,3569552.6788584
2026-02-03 14:25:00,78175.77,78430.0,78175.77,78425.83,79.11659,6198496.7087049
2026-02-03 14:30:00,78425.83,78429.91,78007.39,78117.09,199.67928,15617367.3566104
2026-02-03 14:35:00,78117.09,78289.99,77757.9,77768.83,292.27425,22782238.7771185
2026-02-03 14:40:00,77768.82,78100.0,77663.15,77875.71,263.77351,20531683.074564
2026-02-03 14:45:00,77875.7,78211.87,77707.07,78040.0,245.28585,19123878.1198764
2026-02-03 14:50:00,78040.0,78040.0,77471.0,77613.46,213.01371,16546283.4561956
2026-02-03 14:55:00,77613.46,77639.99,77156.24,77201.22,391.15197,30248919.3974305
2026-02-03 15:00:00,77201.21,77523.18,77090.02,77420.01,219.28233,16949261.1309739
2026-02-03 15:05:00,77420.0,77675.97,77325.11,77632.32,149.88479,11615346.571918
2026-02-03 15:10:00,77632.31,77671.61,77143.96,77173.56,148.54933,11487422.9191552
2026-02-03 15:15:00,77174.07,77527.11,77055.54,77334.32,141.53912,10941403.1000308
2026-02-03 15:20:00,77334.31,77651.14,77254.0,77265.56,138.17733,10704630.4358109
2026-02-03 15:25:00,77265.57,78112.0,77118.96,77736.2,463.75164,36066898.8115519
