asset,score_col,side,long_threshold,short_threshold,min_abs_pred_ret,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return
btc_5m,score_raw,both,0.65,0.45,0.005,91,0.5164835164835165,0.00015175822815278057,-0.0012482417718472111,18,0.5,-0.000499639331501008,-0.0018996393315009895,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.45,0.01,11,0.5454545454545454,0.0010920213956214584,-0.00030797860437853706,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.4,0.0,413,0.4891041162227603,-0.00042862379471839135,-0.0018286237947183822,138,0.5797101449275363,0.0016675761789573754,0.0002675761789573776,134,0.5074626865671642,-0.00023228575390086336,-0.0016322857539008498
btc_5m,score_raw,both,0.65,0.4,0.001,333,0.5045045045045045,6.530720691800285e-06,-0.0013934692793081919,106,0.5566037735849056,0.0015775128128390822,0.00017751281283908695,90,0.5111111111111111,0.0003571145962370021,-0.0010428854037629865
btc_5m,score_raw,both,0.65,0.4,0.002,234,0.49145299145299143,-0.00015407038329312228,-0.0015540703832931158,75,0.5466666666666666,0.0013060477597167293,-9.395224028326378e-05,49,0.5102040816326531,0.0003186401443847132,-0.0010813598556152777
btc_5m,score_raw,both,0.65,0.4,0.005,91,0.5164835164835165,0.00015175822815278057,-0.0012482417718472111,18,0.5,-0.000499639331501008,-0.0018996393315009895,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.4,0.01,11,0.5454545454545454,0.0010920213956214584,-0.00030797860437853706,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.35,0.0,293,0.4880546075085324,-0.0001604597700275002,-0.0015604597700274898,98,0.5306122448979592,0.0010216426955092835,-0.00037835730449071016,79,0.5316455696202531,0.0004190743240889149,-0.000980925675911072
btc_5m,score_raw,both,0.65,0.35,0.001,262,0.49236641221374045,1.6876376671044503e-05,-0.0013831236233289466,82,0.5121951219512195,0.0008428572022470623,-0.0005571427977529304,68,0.5294117647058824,0.0006274723538495508,-0.0007725276461504354
btc_5m,score_raw,both,0.65,0.35,0.002,201,0.48756218905472637,-3.109063180999217e-05,-0.001431090631809984,65,0.5076923076923077,0.0005672503646781769,-0.0008327496353218121,41,0.5365853658536586,0.000651658790180652,-0.000748341209819339
btc_5m,score_raw,both,0.65,0.35,0.005,88,0.5227272727272727,0.0003951322822347079,-0.0010048677177652843,17,0.47058823529411764,-0.0009780657305702564,-0.002378065730570236,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.35,0.01,10,0.5,0.0006820903136287582,-0.0007179096863712308,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.3,0.0,293,0.4880546075085324,-0.0001604597700275002,-0.0015604597700274898,98,0.5306122448979592,0.0010216426955092835,-0.00037835730449071016,79,0.5316455696202531,0.0004190743240889149,-0.000980925675911072
btc_5m,score_raw,both,0.65,0.3,0.001,262,0.49236641221374045,1.6876376671044503e-05,-0.0013831236233289466,82,0.5121951219512195,0.0008428572022470623,-0.0005571427977529304,68,0.5294117647058824,0.0006274723538495508,-0.0007725276461504354
btc_5m,score_raw,both,0.65,0.3,0.002,201,0.48756218905472637,-3.109063180999217e-05,-0.001431090631809984,65,0.5076923076923077,0.0005672503646781769,-0.0008327496353218121,41,0.5365853658536586,0.000651658790180652,-0.000748341209819339
btc_5m,score_raw,both,0.65,0.3,0.005,88,0.5227272727272727,0.0003951322822347079,-0.0010048677177652843,17,0.47058823529411764,-0.0009780657305702564,-0.002378065730570236,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.3,0.01,10,0.5,0.0006820903136287582,-0.0007179096863712308,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.25,0.0,293,0.4880546075085324,-0.0001604597700275002,-0.0015604597700274898,98,0.5306122448979592,0.0010216426955092835,-0.00037835730449071016,79,0.5316455696202531,0.0004190743240889149,-0.000980925675911072
btc_5m,score_raw,both,0.65,0.25,0.001,262,0.49236641221374045,1.6876376671044503e-05,-0.0013831236233289466,82,0.5121951219512195,0.0008428572022470623,-0.0005571427977529304,68,0.5294117647058824,0.0006274723538495508,-0.0007725276461504354
btc_5m,score_raw,both,0.65,0.25,0.002,201,0.48756218905472637,-3.109063180999217e-05,-0.001431090631809984,65,0.5076923076923077,0.0005672503646781769,-0.0008327496353218121,41,0.5365853658536586,0.000651658790180652,-0.000748341209819339
btc_5m,score_raw,both,0.65,0.25,0.005,88,0.5227272727272727,0.0003951322822347079,-0.0010048677177652843,17,0.47058823529411764,-0.0009780657305702564,-0.002378065730570236,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.25,0.01,10,0.5,0.0006820903136287582,-0.0007179096863712308,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.2,0.0,293,0.4880546075085324,-0.0001604597700275002,-0.0015604597700274898,98,0.5306122448979592,0.0010216426955092835,-0.00037835730449071016,79,0.5316455696202531,0.0004190743240889149,-0.000980925675911072
btc_5m,score_raw,both,0.65,0.2,0.001,262,0.49236641221374045,1.6876376671044503e-05,-0.0013831236233289466,82,0.5121951219512195,0.0008428572022470623,-0.0005571427977529304,68,0.5294117647058824,0.0006274723538495508,-0.0007725276461504354
btc_5m,score_raw,both,0.65,0.2,0.002,201,0.48756218905472637,-3.109063180999217e-05,-0.001431090631809984,65,0.5076923076923077,0.0005672503646781769,-0.0008327496353218121,41,0.5365853658536586,0.000651658790180652,-0.000748341209819339
btc_5m,score_raw,both,0.65,0.2,0.005,88,0.5227272727272727,0.0003951322822347079,-0.0010048677177652843,17,0.47058823529411764,-0.0009780657305702564,-0.002378065730570236,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.65,0.2,0.01,10,0.5,0.0006820903136287582,-0.0007179096863712308,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.15,0.0,192,0.484375,-0.000174919395504945,-0.001574919395504933,50,0.66,0.0024508076240309772,0.0010508076240309798,49,0.5306122448979592,0.0007891563404744565,-0.0006108436595255305
btc_5m,score_raw,both,0.65,0.15,0.001,174,0.4942528735632184,1.9259864230541616e-05,-0.001380740135769448,43,0.6046511627906976,0.0020214205655721858,0.0006214205655721928,45,0.5111111111111111,0.0007809948955100281,-0.0006190051044899576
btc_5m,score_raw,both,0.65,0.15,0.002,135,0.4962962962962963,-1.4398124734932089e-06,-0.001401439812473483,34,0.6176470588235294,0.002258567199209576,0.0008585671992095851,29,0.5517241379310345,0.0008495587268575122,-0.0005504412731424794
